Latitude,Longitude,MagneticField(nT)
0.0,0.0,31423.2
0.0,1.0,31548.5
0.0,2.0,31671.5
0.0,3.0,31791.8
0.0,4.0,31909.1
0.0,5.0,32023.3
0.0,6.0,32133.9
0.0,7.0,32240.6
0.0,8.0,32343.3
0.0,9.0,32441.6
0.0,10.0,32534.7
0.0,11.0,32619.9
0.0,12.0,32702.4
0.0,13.0,32776.4
0.0,14.0,32849.1
0.0,15.0,32920.5
0.0,16.0,32984.5
0.0,17.0,33042.3
0.0,18.0,33094.3
0.0,19.0,33141.2
0.0,20.0,33183.3
0.0,21.0,33220.7
0.0,22.0,33253.1
0.0,23.0,33281.3
0.0,24.0,33309.1
0.0,25.0,33331.8
0.0,26.0,33352.3
0.0,27.0,33367.5
0.0,28.0,33385.8
0.0,29.0,33395.4
0.0,30.0,33419.9
0.0,31.0,33433.6
0.0,32.0,33458.1
0.0,33.0,33497.4
0.0,34.0,33511.8
0.0,35.0,33533.4
0.0,36.0,33573.7
0.0,37.0,33610.9
0.0,38.0,33680.0
0.0,39.0,33744.3
0.0,40.0,33807.8
0.0,41.0,33879.0
0.0,42.0,33957.6
0.0,43.0,34043.5
0.0,44.0,34137.3
0.0,45.0,34239.4
0.0,46.0,34350.0
0.0,47.0,34469.0
0.0,48.0,34596.3
0.0,49.0,34731.9
0.0,50.0,34875.4
0.0,51.0,35026.6
0.0,52.0,35185.2
0.0,53.0,35350.9
0.0,54.0,35523.4
0.0,55.0,35702.0
0.0,56.0,35886.6
0.0,57.0,36076.5
0.0,58.0,36271.3
0.0,59.0,36470.5
0.0,60.0,36673.6
0.0,61.0,36880.2
0.0,62.0,37089.6
0.0,63.0,37301.5
0.0,64.0,37515.3
0.0,65.0,37730.5
0.0,66.0,37946.6
0.0,67.0,38163.2
0.0,68.0,38379.7
0.0,69.0,38595.8
0.0,70.0,38810.8
0.0,71.0,39024.4
0.0,72.0,39236.1
0.0,73.0,39445.4
0.0,74.0,39651.9
0.0,75.0,39855.1
0.0,76.0,40054.4
0.0,77.0,40249.5
0.0,78.0,40439.9
0.0,79.0,40625.0
0.0,80.0,40804.5
0.0,81.0,40977.7
0.0,82.0,41144.3
0.0,83.0,41303.7
0.0,84.0,41455.5
0.0,85.0,41599.2
0.0,86.0,41734.4
0.0,87.0,41860.8
0.0,88.0,41977.8
0.0,89.0,42085.2
0.0,90.0,42182.7
0.0,91.0,42270.1
0.0,92.0,42347.1
0.0,93.0,42413.6
0.0,94.0,42469.5
0.0,95.0,42514.9
0.0,96.0,42549.8
0.0,97.0,42574.4
0.0,98.0,42588.8
0.0,99.0,42593.4
0.0,100.0,42580.0
0.0,101.0,42572.7
0.0,102.0,42551.5
0.0,103.0,42520.4
0.0,104.0,42482.7
0.0,105.0,42437.3
0.0,106.0,42385.5
0.0,107.0,42327.9
0.0,108.0,42265.1
0.0,109.0,42197.7
0.0,110.0,42125.3
0.0,111.0,42050.5
0.0,112.0,41971.1
0.0,113.0,41888.4
0.0,114.0,41801.7
0.0,115.0,41720.9
0.0,116.0,41638.1
0.0,117.0,41552.6
0.0,118.0,41464.9
0.0,119.0,41375.7
0.0,120.0,41277.5
0.0,121.0,41194.7
0.0,122.0,41102.7
0.0,123.0,41009.8
0.0,124.0,40915.7
0.0,125.0,40820.4
0.0,126.0,40723.6
0.0,127.0,40625.3
0.0,128.0,40525.3
0.0,129.0,40423.5
0.0,130.0,40319.7
0.0,131.0,40213.8
0.0,132.0,40105.7
0.0,133.0,39995.5
0.0,134.0,39883.0
0.0,135.0,39768.3
0.0,136.0,39651.4
0.0,137.0,39532.3
0.0,138.0,39411.3
0.0,139.0,39288.4
0.0,140.0,39163.7
0.0,141.0,39037.5
0.0,142.0,38909.9
0.0,143.0,38781.0
0.0,144.0,38651.1
0.0,145.0,38520.4
0.0,146.0,38389.0
0.0,147.0,38257.2
0.0,148.0,38125.1
0.0,149.0,37992.8
0.0,150.0,37860.6
0.0,151.0,37728.5
0.0,152.0,37596.7
0.0,153.0,37465.3
0.0,154.0,37334.5
0.0,155.0,37204.3
0.0,156.0,37074.8
0.0,157.0,36946.1
0.0,158.0,36818.3
0.0,159.0,36691.6
0.0,160.0,36565.9
0.0,161.0,36441.4
0.0,162.0,36318.2
0.0,163.0,36196.3
0.0,164.0,36075.9
0.0,165.0,35957.1
0.0,166.0,35839.9
0.0,167.0,35724.4
0.0,168.0,35610.8
0.0,169.0,35499.1
0.0,170.0,35389.3
0.0,171.0,35281.5
0.0,172.0,35175.7
0.0,173.0,35072.0
0.0,174.0,34970.4
0.0,175.0,34870.8
0.0,176.0,34773.3
0.0,177.0,34677.8
0.0,178.0,34584.3
0.0,179.0,34492.6
0.0,180.0,34402.7
-1.0,-180.0,34683.1
-1.0,-179.0,34587.7
-1.0,-178.0,34493.9
-1.0,-177.0,34401.6
-1.0,-176.0,34310.7
-1.0,-175.0,34221.1
-1.0,-174.0,34132.7
-1.0,-173.0,34045.5
-1.0,-172.0,33959.2
-1.0,-171.0,33874.0
-1.0,-170.0,33789.6
-1.0,-169.0,33706.1
-1.0,-168.0,33623.4
-1.0,-167.0,33541.4
-1.0,-166.0,33460.3
-1.0,-165.0,33379.8
-1.0,-164.0,33300.2
-1.0,-163.0,33221.3
-1.0,-162.0,33143.3
-1.0,-161.0,33066.1
-1.0,-160.0,32989.8
-1.0,-159.0,32914.4
-1.0,-158.0,32840.1
-1.0,-157.0,32766.9
-1.0,-156.0,32694.8
-1.0,-155.0,32623.9
-1.0,-154.0,32554.3
-1.0,-153.0,32486.0
-1.0,-152.0,32419.1
-1.0,-151.0,32353.6
-1.0,-150.0,32289.6
-1.0,-149.0,32227.2
-1.0,-148.0,32166.2
-1.0,-147.0,32106.9
-1.0,-146.0,32049.1
-1.0,-145.0,31992.9
-1.0,-144.0,31938.4
-1.0,-143.0,31885.5
-1.0,-142.0,31834.2
-1.0,-141.0,31784.6
-1.0,-140.0,31736.5
-1.0,-139.0,31690.2
-1.0,-138.0,31645.5
-1.0,-137.0,31602.4
-1.0,-136.0,31561.0
-1.0,-135.0,31521.3
-1.0,-134.0,31483.2
-1.0,-133.0,31446.9
-1.0,-132.0,31412.2
-1.0,-131.0,31379.3
-1.0,-130.0,31348.2
-1.0,-129.0,31318.9
-1.0,-128.0,31291.4
-1.0,-127.0,31265.7
-1.0,-126.0,31241.9
-1.0,-125.0,31219.9
-1.0,-124.0,31199.9
-1.0,-123.0,31181.7
-1.0,-122.0,31165.3
-1.0,-121.0,31150.8
-1.0,-120.0,31138.1
-1.0,-119.0,31127.1
-1.0,-118.0,31117.8
-1.0,-117.0,31110.0
-1.0,-116.0,31103.8
-1.0,-115.0,31098.9
-1.0,-114.0,31095.2
-1.0,-113.0,31092.6
-1.0,-112.0,31090.8
-1.0,-111.0,31089.8
-1.0,-110.0,31089.2
-1.0,-109.0,31089.0
-1.0,-108.0,31088.7
-1.0,-107.0,31088.3
-1.0,-106.0,31087.4
-1.0,-105.0,31085.9
-1.0,-104.0,31083.3
-1.0,-103.0,31079.5
-1.0,-102.0,31074.3
-1.0,-101.0,31067.2
-1.0,-100.0,31058.2
-1.0,-99.0,31046.9
-1.0,-98.0,31033.1
-1.0,-97.0,31016.5
-1.0,-96.0,30997.0
-1.0,-95.0,30974.3
-1.0,-94.0,30948.2
-1.0,-93.0,30918.6
-1.0,-92.0,30885.3
-1.0,-91.0,30848.2
-1.0,-90.0,30807.1
-1.0,-89.0,30762.0
-1.0,-88.0,30712.8
-1.0,-87.0,30659.4
-1.0,-86.0,30601.8
-1.0,-85.0,30540.1
-1.0,-84.0,30474.1
-1.0,-83.0,30404.1
-1.0,-82.0,30330.0
-1.0,-81.0,30252.0
-1.0,-80.0,30167.7
-1.0,-79.0,30042.1
-1.0,-78.0,29978.6
-1.0,-77.0,29898.3
-1.0,-76.0,29804.0
-1.0,-75.0,29705.9
-1.0,-74.0,29605.5
-1.0,-73.0,29502.0
-1.0,-72.0,29396.4
-1.0,-71.0,29288.1
-1.0,-70.0,29180.1
-1.0,-69.0,29069.4
-1.0,-68.0,28958.5
-1.0,-67.0,28846.7
-1.0,-66.0,28734.3
-1.0,-65.0,28622.1
-1.0,-64.0,28510.5
-1.0,-63.0,28399.4
-1.0,-62.0,28289.4
-1.0,-61.0,28180.8
-1.0,-60.0,28072.4
-1.0,-59.0,27968.8
-1.0,-58.0,27867.3
-1.0,-57.0,27770.1
-1.0,-56.0,27674.7
-1.0,-55.0,27582.7
-1.0,-54.0,27494.0
-1.0,-53.0,27417.5
-1.0,-52.0,27342.6
-1.0,-51.0,27272.9
-1.0,-50.0,27209.1
-1.0,-49.0,27152.1
-1.0,-48.0,27101.5
-1.0,-47.0,27058.8
-1.0,-46.0,27023.6
-1.0,-45.0,26996.0
-1.0,-44.0,26976.5
-1.0,-43.0,26965.3
-1.0,-42.0,26962.3
-1.0,-41.0,26967.7
-1.0,-40.0,26981.5
-1.0,-39.0,27003.6
-1.0,-38.0,27033.8
-1.0,-37.0,27072.0
-1.0,-36.0,27118.0
-1.0,-35.0,27171.5
-1.0,-34.0,27232.3
-1.0,-33.0,27299.9
-1.0,-32.0,27374.1
-1.0,-31.0,27454.5
-1.0,-30.0,27540.7
-1.0,-29.0,27632.3
-1.0,-28.0,27729.0
-1.0,-27.0,27830.3
-1.0,-26.0,27936.0
-1.0,-25.0,28045.6
-1.0,-24.0,28158.9
-1.0,-23.0,28275.5
-1.0,-22.0,28395.1
-1.0,-21.0,28517.5
-1.0,-20.0,28642.4
-1.0,-19.0,28769.6
-1.0,-18.0,28898.8
-1.0,-17.0,29029.9
-1.0,-16.0,29162.5
-1.0,-15.0,29296.6
-1.0,-14.0,29431.9
-1.0,-13.0,29568.3
-1.0,-12.0,29705.5
-1.0,-11.0,29843.4
-1.0,-10.0,29981.8
-1.0,-9.0,30120.5
-1.0,-8.0,30259.2
-1.0,-7.0,30397.8
-1.0,-6.0,30536.0
-1.0,-5.0,30673.6
-1.0,-4.0,30810.4
-1.0,-3.0,30946.1
-1.0,-2.0,31080.3
-1.0,-1.0,31212.9
-1.0,0.0,31343.5
-1.0,1.0,31471.8
-1.0,2.0,31597.6
-1.0,3.0,31720.5
-1.0,4.0,31840.2
-1.0,5.0,31956.3
-1.0,6.0,32068.7
-1.0,7.0,32176.9
-1.0,8.0,32280.7
-1.0,9.0,32379.5
-1.0,10.0,32473.5
-1.0,11.0,32556.6
-1.0,12.0,32634.4
-1.0,13.0,32717.6
-1.0,14.0,32788.4
-1.0,15.0,32856.9
-1.0,16.0,32919.9
-1.0,17.0,32976.1
-1.0,18.0,33026.0
-1.0,19.0,33070.0
-1.0,20.0,33110.4
-1.0,21.0,33144.6
-1.0,22.0,33174.8
-1.0,23.0,33202.2
-1.0,24.0,33223.9
-1.0,25.0,33244.3
-1.0,26.0,33261.6
-1.0,27.0,33276.6
-1.0,28.0,33286.4
-1.0,29.0,33284.0
-1.0,30.0,33302.2
-1.0,31.0,33326.7
-1.0,32.0,33363.6
-1.0,33.0,33386.0
-1.0,34.0,33412.0
-1.0,35.0,33417.4
-1.0,36.0,33446.1
-1.0,37.0,33498.4
-1.0,38.0,33553.4
-1.0,39.0,33624.0
-1.0,40.0,33690.6
-1.0,41.0,33761.5
-1.0,42.0,33842.1
-1.0,43.0,33929.7
-1.0,44.0,34026.2
-1.0,45.0,34131.6
-1.0,46.0,34246.0
-1.0,47.0,34369.5
-1.0,48.0,34501.9
-1.0,49.0,34643.1
-1.0,50.0,34792.8
-1.0,51.0,34950.8
-1.0,52.0,35116.7
-1.0,53.0,35290.2
-1.0,54.0,35470.8
-1.0,55.0,35658.2
-1.0,56.0,35851.7
-1.0,57.0,36051.0
-1.0,58.0,36255.5
-1.0,59.0,36464.6
-1.0,60.0,36677.9
-1.0,61.0,36894.9
-1.0,62.0,37114.9
-1.0,63.0,37337.4
-1.0,64.0,37561.9
-1.0,65.0,37787.9
-1.0,66.0,38014.9
-1.0,67.0,38242.4
-1.0,68.0,38469.7
-1.0,69.0,38696.6
-1.0,70.0,38922.3
-1.0,71.0,39146.6
-1.0,72.0,39368.8
-1.0,73.0,39588.5
-1.0,74.0,39805.2
-1.0,75.0,40018.5
-1.0,76.0,40227.8
-1.0,77.0,40432.6
-1.0,78.0,40632.5
-1.0,79.0,40826.9
-1.0,80.0,41015.3
-1.0,81.0,41197.3
-1.0,82.0,41372.3
-1.0,83.0,41539.9
-1.0,84.0,41699.5
-1.0,85.0,41850.8
-1.0,86.0,41993.2
-1.0,87.0,42126.3
-1.0,88.0,42249.7
-1.0,89.0,42363.1
-1.0,90.0,42466.2
-1.0,91.0,42558.7
-1.0,92.0,42640.4
-1.0,93.0,42711.2
-1.0,94.0,42771.0
-1.0,95.0,42819.8
-1.0,96.0,42857.7
-1.0,97.0,42884.9
-1.0,98.0,42901.6
-1.0,99.0,42908.1
-1.0,100.0,42904.7
-1.0,101.0,42864.4
-1.0,102.0,42867.5
-1.0,103.0,42839.8
-1.0,104.0,42802.1
-1.0,105.0,42757.1
-1.0,106.0,42705.5
-1.0,107.0,42648.1
-1.0,108.0,42585.3
-1.0,109.0,42518.0
-1.0,110.0,42446.5
-1.0,111.0,42368.6
-1.0,112.0,42290.7
-1.0,113.0,42212.4
-1.0,114.0,42129.9
-1.0,115.0,42047.7
-1.0,116.0,41960.7
-1.0,117.0,41877.7
