Latitude,Longitude,MagneticField(nT)
0.0,0.0,30950.5
0.0,1.0,31085.2
0.0,2.0,31220.6
0.0,3.0,31356.6
0.0,4.0,31492.9
0.0,5.0,31629.4
0.0,6.0,31765.8
0.0,7.0,31901.9
0.0,8.0,32037.5
0.0,9.0,32172.2
0.0,10.0,32305.1
0.0,11.0,32433.6
0.0,12.0,32562.4
0.0,13.0,32685.9
0.0,14.0,32810.6
0.0,15.0,32936.3
0.0,16.0,33056.9
0.0,17.0,33173.0
0.0,18.0,33284.8
0.0,19.0,33392.5
0.0,20.0,33495.8
0.0,21.0,33594.4
0.0,22.0,33687.5
0.0,23.0,33775.5
0.0,24.0,33861.5
0.0,25.0,33940.4
0.0,26.0,34014.5
0.0,27.0,34080.1
0.0,28.0,34145.4
0.0,29.0,34197.8
0.0,30.0,34261.0
0.0,31.0,34308.3
0.0,32.0,34361.7
0.0,33.0,34425.0
0.0,34.0,34456.8
0.0,35.0,34490.2
0.0,36.0,34537.2
0.0,37.0,34574.9
0.0,38.0,34640.1
0.0,39.0,34694.6
0.0,40.0,34742.5
0.0,41.0,34793.2
0.0,42.0,34846.5
0.0,43.0,34902.7
0.0,44.0,34962.9
0.0,45.0,35027.9
0.0,46.0,35098.4
0.0,47.0,35174.8
0.0,48.0,35257.5
0.0,49.0,35346.9
0.0,50.0,35443.2
0.0,51.0,35546.8
0.0,52.0,35657.7
0.0,53.0,35776.0
0.0,54.0,35901.7
0.0,55.0,36034.8
0.0,56.0,36175.1
0.0,57.0,36322.4
0.0,58.0,36476.5
0.0,59.0,36637.0
0.0,60.0,36803.6
0.0,61.0,36975.9
0.0,62.0,37153.3
0.0,63.0,37335.3
0.0,64.0,37521.4
0.0,65.0,37711.0
0.0,66.0,37903.5
0.0,67.0,38098.3
0.0,68.0,38294.6
0.0,69.0,38491.8
0.0,70.0,38689.2
0.0,71.0,38886.2
0.0,72.0,39082.0
0.0,73.0,39276.0
0.0,74.0,39467.5
0.0,75.0,39655.9
0.0,76.0,39840.4
0.0,77.0,40020.5
0.0,78.0,40195.6
0.0,79.0,40365.1
0.0,80.0,40528.4
0.0,81.0,40685.0
0.0,82.0,40834.5
0.0,83.0,40976.5
0.0,84.0,41110.5
0.0,85.0,41236.1
0.0,86.0,41353.2
0.0,87.0,41461.5
0.0,88.0,41560.7
0.0,89.0,41650.8
0.0,90.0,41731.6
0.0,91.0,41803.1
0.0,92.0,41865.3
0.0,93.0,41918.3
0.0,94.0,41962.2
0.0,95.0,41997.2
0.0,96.0,42023.5
0.0,97.0,42041.4
0.0,98.0,42051.0
0.0,99.0,42052.8
0.0,100.0,42038.9
0.0,101.0,42032.6
0.0,102.0,42014.5
0.0,103.0,41988.3
0.0,104.0,41957.1
0.0,105.0,41919.9
0.0,106.0,41877.6
0.0,107.0,41830.6
0.0,108.0,41779.3
0.0,109.0,41724.2
0.0,110.0,41664.7
0.0,111.0,41603.1
0.0,112.0,41537.0
0.0,113.0,41467.6
0.0,114.0,41394.1
0.0,115.0,41326.1
0.0,116.0,41255.6
0.0,117.0,41182.2
0.0,118.0,41105.9
0.0,119.0,41027.8
0.0,120.0,40940.4
0.0,121.0,40867.6
0.0,122.0,40785.5
0.0,123.0,40702.1
0.0,124.0,40617.4
0.0,125.0,40531.4
0.0,126.0,40444.1
0.0,127.0,40355.3
0.0,128.0,40265.1
0.0,129.0,40173.4
0.0,130.0,40080.2
0.0,131.0,39985.3
0.0,132.0,39888.8
0.0,133.0,39790.6
0.0,134.0,39690.7
0.0,135.0,39589.1
0.0,136.0,39485.8
0.0,137.0,39380.9
0.0,138.0,39274.3
0.0,139.0,39166.2
0.0,140.0,39056.6
0.0,141.0,38945.5
0.0,142.0,38833.2
0.0,143.0,38719.7
0.0,144.0,38605.2
0.0,145.0,38489.7
0.0,146.0,38373.5
0.0,147.0,38256.7
0.0,148.0,38139.5
0.0,149.0,38022.1
0.0,150.0,37904.5
0.0,151.0,37787.1
0.0,152.0,37669.9
0.0,153.0,37553.1
0.0,154.0,37436.9
0.0,155.0,37321.5
0.0,156.0,37207.0
0.0,157.0,37093.5
0.0,158.0,36981.1
0.0,159.0,36870.1
0.0,160.0,36760.4
0.0,161.0,36652.3
0.0,162.0,36545.7
0.0,163.0,36440.8
0.0,164.0,36337.7
0.0,165.0,36236.3
0.0,166.0,36136.7
0.0,167.0,36038.9
0.0,168.0,35943.1
0.0,169.0,35849.1
0.0,170.0,35756.9
0.0,171.0,35666.6
0.0,172.0,35578.2
0.0,173.0,35491.5
0.0,174.0,35406.6
0.0,175.0,35323.3
0.0,176.0,35241.7
0.0,177.0,35161.7
0.0,178.0,35083.1
0.0,179.0,35006.0
0.0,180.0,34930.2
-1.0,-180.0,35224.3
-1.0,-179.0,35142.0
-1.0,-178.0,35060.8
-1.0,-177.0,34980.7
-1.0,-176.0,34901.5
-1.0,-175.0,34823.2
-1.0,-174.0,34745.8
-1.0,-173.0,34669.2
-1.0,-172.0,34593.5
-1.0,-171.0,34518.5
-1.0,-170.0,34444.2
-1.0,-169.0,34370.7
-1.0,-168.0,34297.9
-1.0,-167.0,34225.8
-1.0,-166.0,34154.5
-1.0,-165.0,34083.9
-1.0,-164.0,34014.2
-1.0,-163.0,33945.3
-1.0,-162.0,33877.3
-1.0,-161.0,33810.2
-1.0,-160.0,33744.0
-1.0,-159.0,33679.0
-1.0,-158.0,33615.0
-1.0,-157.0,33552.1
-1.0,-156.0,33490.5
-1.0,-155.0,33430.1
-1.0,-154.0,33371.1
-1.0,-153.0,33313.4
-1.0,-152.0,33257.1
-1.0,-151.0,33202.2
-1.0,-150.0,33148.8
-1.0,-149.0,33097.0
-1.0,-148.0,33046.6
-1.0,-147.0,32997.8
-1.0,-146.0,32950.5
-1.0,-145.0,32904.9
-1.0,-144.0,32860.7
-1.0,-143.0,32818.2
-1.0,-142.0,32777.3
-1.0,-141.0,32737.9
-1.0,-140.0,32700.1
-1.0,-139.0,32663.9
-1.0,-138.0,32629.3
-1.0,-137.0,32596.2
-1.0,-136.0,32564.7
-1.0,-135.0,32534.7
-1.0,-134.0,32506.3
-1.0,-133.0,32479.5
-1.0,-132.0,32454.2
-1.0,-131.0,32430.5
-1.0,-130.0,32408.3
-1.0,-129.0,32387.7
-1.0,-128.0,32368.6
-1.0,-127.0,32351.1
-1.0,-126.0,32335.1
-1.0,-125.0,32320.7
-1.0,-124.0,32307.8
-1.0,-123.0,32296.4
-1.0,-122.0,32286.5
-1.0,-121.0,32278.0
-1.0,-120.0,32271.0
-1.0,-119.0,32265.3
-1.0,-118.0,32261.0
-1.0,-117.0,32257.9
-1.0,-116.0,32256.1
-1.0,-115.0,32255.4
-1.0,-114.0,32255.7
-1.0,-113.0,32257.1
-1.0,-112.0,32259.3
-1.0,-111.0,32262.3
-1.0,-110.0,32266.0
-1.0,-109.0,32270.2
-1.0,-108.0,32274.9
-1.0,-107.0,32280.0
-1.0,-106.0,32285.2
-1.0,-105.0,32290.6
-1.0,-104.0,32295.9
-1.0,-103.0,32301.1
-1.0,-102.0,32306.0
-1.0,-101.0,32310.5
-1.0,-100.0,32314.5
-1.0,-99.0,32317.8
-1.0,-98.0,32320.4
-1.0,-97.0,32322.1
-1.0,-96.0,32322.7
-1.0,-95.0,32322.2
-1.0,-94.0,32320.4
-1.0,-93.0,32317.2
-1.0,-92.0,32312.5
-1.0,-91.0,32306.0
-1.0,-90.0,32297.8
-1.0,-89.0,32287.6
-1.0,-88.0,32275.3
-1.0,-87.0,32260.8
-1.0,-86.0,32243.8
-1.0,-85.0,32224.2
-1.0,-84.0,32201.9
-1.0,-83.0,32176.8
-1.0,-82.0,32148.5
-1.0,-81.0,32116.9
-1.0,-80.0,32079.3
-1.0,-79.0,31998.1
-1.0,-78.0,31983.1
-1.0,-77.0,31949.8
-1.0,-76.0,31900.9
-1.0,-75.0,31846.8
-1.0,-74.0,31788.9
-1.0,-73.0,31725.8
-1.0,-72.0,31658.3
-1.0,-71.0,31585.2
-1.0,-70.0,31509.7
-1.0,-69.0,31428.1
-1.0,-68.0,31342.7
-1.0,-67.0,31252.4
-1.0,-66.0,31157.4
-1.0,-65.0,31058.3
-1.0,-64.0,30955.3
-1.0,-63.0,30848.0
-1.0,-62.0,30737.0
-1.0,-61.0,30622.5
-1.0,-60.0,30502.9
-1.0,-59.0,30383.4
-1.0,-58.0,30260.7
-1.0,-57.0,30137.3
-1.0,-56.0,30010.5
-1.0,-55.0,29882.0
-1.0,-54.0,29751.7
-1.0,-53.0,29629.3
-1.0,-52.0,29503.4
-1.0,-51.0,29378.0
-1.0,-50.0,29253.9
-1.0,-49.0,29132.4
-1.0,-48.0,29013.2
-1.0,-47.0,28897.9
-1.0,-46.0,28786.6
-1.0,-45.0,28679.7
-1.0,-44.0,28578.0
-1.0,-43.0,28481.9
-1.0,-42.0,28391.9
-1.0,-41.0,28308.6
-1.0,-40.0,28232.4
-1.0,-39.0,28163.6
-1.0,-38.0,28102.7
-1.0,-37.0,28050.0
-1.0,-36.0,28005.6
-1.0,-35.0,27970.0
-1.0,-34.0,27943.1
-1.0,-33.0,27925.2
-1.0,-32.0,27916.3
-1.0,-31.0,27916.4
-1.0,-30.0,27925.4
-1.0,-29.0,27943.2
-1.0,-28.0,27969.6
-1.0,-27.0,28004.5
-1.0,-26.0,28047.6
-1.0,-25.0,28098.5
-1.0,-24.0,28157.1
-1.0,-23.0,28222.7
-1.0,-22.0,28295.2
-1.0,-21.0,28374.1
-1.0,-20.0,28458.9
-1.0,-19.0,28549.3
-1.0,-18.0,28644.9
-1.0,-17.0,28745.1
-1.0,-16.0,28849.7
-1.0,-15.0,28958.2
-1.0,-14.0,29070.4
-1.0,-13.0,29185.8
-1.0,-12.0,29304.1
-1.0,-11.0,29425.1
-1.0,-10.0,29548.5
-1.0,-9.0,29674.1
-1.0,-8.0,29801.7
-1.0,-7.0,29931.1
-1.0,-6.0,30062.2
-1.0,-5.0,30194.7
-1.0,-4.0,30328.7
-1.0,-3.0,30463.9
-1.0,-2.0,30600.3
-1.0,-1.0,30737.7
-1.0,0.0,30875.9
-1.0,1.0,31015.0
-1.0,2.0,31154.6
-1.0,3.0,31294.6
-1.0,4.0,31434.9
-1.0,5.0,31575.2
-1.0,6.0,31715.3
-1.0,7.0,31854.9
-1.0,8.0,31993.8
-1.0,9.0,32131.4
-1.0,10.0,32267.6
-1.0,11.0,32396.6
-1.0,12.0,32523.4
-1.0,13.0,32658.4
-1.0,14.0,32783.9
-1.0,15.0,32909.6
-1.0,16.0,33031.8
-1.0,17.0,33149.1
-1.0,18.0,33261.5
-1.0,19.0,33368.8
-1.0,20.0,33473.0
-1.0,21.0,33570.8
-1.0,22.0,33664.0
-1.0,23.0,33753.4
-1.0,24.0,33835.2
-1.0,25.0,33913.5
-1.0,26.0,33986.1
-1.0,27.0,34052.9
-1.0,28.0,34110.6
-1.0,29.0,34151.4
-1.0,30.0,34208.8
-1.0,31.0,34267.8
-1.0,32.0,34334.1
-1.0,33.0,34379.6
-1.0,34.0,34422.9
-1.0,35.0,34438.4
-1.0,36.0,34472.1
-1.0,37.0,34524.2
-1.0,38.0,34572.8
-1.0,39.0,34631.7
-1.0,40.0,34680.4
-1.0,41.0,34728.0
-1.0,42.0,34780.4
-1.0,43.0,34835.1
-1.0,44.0,34894.6
-1.0,45.0,34959.3
-1.0,46.0,35030.0
-1.0,47.0,35107.1
-1.0,48.0,35191.0
-1.0,49.0,35282.1
-1.0,50.0,35380.7
-1.0,51.0,35487.1
-1.0,52.0,35601.3
-1.0,53.0,35723.6
-1.0,54.0,35853.8
-1.0,55.0,35992.0
-1.0,56.0,36137.9
-1.0,57.0,36291.3
-1.0,58.0,36452.0
-1.0,59.0,36619.6
-1.0,60.0,36793.8
-1.0,61.0,36974.0
-1.0,62.0,37159.7
-1.0,63.0,37350.4
-1.0,64.0,37545.5
-1.0,65.0,37744.4
-1.0,66.0,37946.4
-1.0,67.0,38150.8
-1.0,68.0,38357.0
-1.0,69.0,38564.1
-1.0,70.0,38771.6
-1.0,71.0,38978.7
-1.0,72.0,39184.6
-1.0,73.0,39388.7
-1.0,74.0,39590.2
-1.0,75.0,39788.5
-1.0,76.0,39982.8
-1.0,77.0,40172.5
-1.0,78.0,40357.0
-1.0,79.0,40535.7
-1.0,80.0,40708.0
-1.0,81.0,40873.3
-1.0,82.0,41031.3
-1.0,83.0,41181.3
-1.0,84.0,41323.2
-1.0,85.0,41456.3
-1.0,86.0,41580.6
-1.0,87.0,41695.7
-1.0,88.0,41801.4
-1.0,89.0,41897.6
-1.0,90.0,41984.2
-1.0,91.0,42061.1
-1.0,92.0,42128.4
-1.0,93.0,42186.2
-1.0,94.0,42234.6
-1.0,95.0,42273.8
-1.0,96.0,42303.9
-1.0,97.0,42325.3
-1.0,98.0,42338.2
-1.0,99.0,42343.1
-1.0,100.0,42340.2
-1.0,101.0,42303.4
-1.0,102.0,42310.3
-1.0,103.0,42289.0
-1.0,104.0,42259.6
-1.0,105.0,42224.4
-1.0,106.0,42184.0
-1.0,107.0,42138.8
-1.0,108.0,42089.4
-1.0,109.0,42036.1
-1.0,110.0,41979.1
-1.0,111.0,41916.0
-1.0,112.0,41852.9
-1.0,113.0,41789.4
-1.0,114.0,41721.3
-1.0,115.0,41653.2
-1.0,116.0,41579.8
-1.0,117.0,41509.8
-1.0,118.0,41435.8
-1.0,119.0,41360.2
-1.0,120.0,41269.9
-1.0,121.0,41205.2
-1.0,122.0,41117.6
-1.0,123.0,41045.4
-1.0,124.0,40963.8
-1.0,125.0,40880.9
-1.0,126.0,40796.7
-1.0,127.0,40711.2
-1.0,128.0,40624.3
-1.0,129.0,40535.9
-1.0,130.0,40446.0
-1.0,131.0,40353.9
-1.0,132.0,40257.9
-1.0,133.0,40147.7
-1.0,134.0,40065.6
-1.0,135.0,39971.6
-1.0,136.0,39869.1
-1.0,137.0,39769.7
-1.0,138.0,39666.2
-1.0,139.0,39560.9
-1.0,140.0,39454.0
-1.0,141.0,39345.6
-1.0,142.0,39235.7
-1.0,143.0,39124.4
-1.0,144.0,39012.0
-1.0,145.0,38898.4
-1.0,146.0,38783.8
-1.0,147.0,38668.4
-1.0,148.0,38552.4
-1.0,149.0,38435.8
-1.0,150.0,38318.9
-1.0,151.0,38201.8
-1.0,152.0,38084.7
-1.0,153.0,37967.8
-1.0,154.0,37851.1
-1.0,155.0,37734.9
-1.0,156.0,37619.3
-1.0,157.0,37504.4
-1.0,158.0,37390.3
-1.0,159.0,37277.2
-1.0,160.0,37165.2
-1.0,161.0,37054.4
-1.0,162.0,36944.8
-1.0,163.0,36836.5
-1.0,164.0,36729.6
-1.0,165.0,36624.2
-1.0,166.0,36520.2
-1.0,167.0,36417.8
-1.0,168.0,36316.9
-1.0,169.0,36217.6
-1.0,170.0,36119.9
-1.0,171.0,36023.7
-1.0,172.0,35929.1
-1.0,173.0,35836.0
-1.0,174.0,35744.5
-1.0,175.0,35654.4
-1.0,176.0,35565.7
-1.0,177.0,35478.4
-1.0,178.0,35392.5
-1.0,179.0,35307.8
-1.0,180.0,35224.3
-2.0,-180.0,35544.5
-2.0,-179.0,35454.4
-2.0,-178.0,35365.4
-2.0,-177.0,35277.3
-2.0,-176.0,35190.1
-2.0,-175.0,35103.9
-2.0,-174.0,35018.5
-2.0,-173.0,34933.9
-2.0,-172.0,34850.1
-2.0,-171.0,34767.2
-2.0,-170.0,34685.0
-2.0,-169.0,34603.5
-2.0,-168.0,34522.8
-2.0,-167.0,34442.9
-2.0,-166.0,34363.8
-2.0,-165.0,34285.5
-2.0,-164.0,34208.0
-2.0,-163.0,34131.4
-2.0,-162.0,34055.7
-2.0,-161.0,33980.9
-2.0,-160.0,33907.2
-2.0,-159.0,33834.4
-2.0,-158.0,33762.7
-2.0,-157.0,33692.2
-2.0,-156.0,33622.8
-2.0,-155.0,33554.7
-2.0,-154.0,33487.8
-2.0,-153.0,33422.2
-2.0,-152.0,33357.9
-2.0,-151.0,33295.0
-2.0,-150.0,33233.6
-2.0,-149.0,33173.5
-2.0,-148.0,33114.9
-2.0,-147.0,33057.8
-2.0,-146.0,33002.2
-2.0,-145.0,32948.0
-2.0,-144.0,32895.4
-2.0,-143.0,32844.3
-2.0,-142.0,32794.7
-2.0,-141.0,32746.7
-2.0,-140.0,32700.2
-2.0,-139.0,32655.2
-2.0,-138.0,32611.8
-2.0,-137.0,32569.9
-2.0,-136.0,32529.6
-2.0,-135.0,32490.9
-2.0,-134.0,32453.7
-2.0,-133.0,32418.1
-2.0,-132.0,32384.1
-2.0,-131.0,32351.7
-2.0,-130.0,32320.9
-2.0,-129.0,32291.6
-2.0,-128.0,32264.0
-2.0,-127.0,32238.0
-2.0,-126.0,32213.6
-2.0,-125.0,32190.7
-2.0,-124.0,32169.5
-2.0,-123.0,32149.8
-2.0,-122.0,32131.6
-2.0,-121.0,32115.0
-2.0,-120.0,32099.8
-2.0,-119.0,32086.0
-2.0,-118.0,32073.7
