Longitude,Latitude,Height,Gravity(mgal)
-1.0,90.0,0.0,983222.5501420615
0.0,90.0,0.0,983222.5501420615
1.0,90.0,0.0,983222.5501420615
2.0,90.0,0.0,983222.5501420615
3.0,90.0,0.0,983222.5501420615
4.0,90.0,0.0,983222.5501420615
5.0,90.0,0.0,983222.5501420615
6.0,90.0,0.0,983222.5501420615
7.0,90.0,0.0,983222.5501420615
8.0,90.0,0.0,983222.5501420615
9.0,90.0,0.0,983222.5501420615
10.0,90.0,0.0,983222.5501420615
11.0,90.0,0.0,983222.5501420615
12.0,90.0,0.0,983222.5501420615
13.0,90.0,0.0,983222.5501420615
14.0,90.0,0.0,983222.5501420615
15.0,90.0,0.0,983222.5501420615
16.0,90.0,0.0,983222.5501420615
17.0,90.0,0.0,983222.5501420615
18.0,90.0,0.0,983222.5501420615
19.0,90.0,0.0,983222.5501420615
20.0,90.0,0.0,983222.5501420615
21.0,90.0,0.0,983222.5501420615
22.0,90.0,0.0,983222.5501420615
23.0,90.0,0.0,983222.5501420615
24.0,90.0,0.0,983222.5501420615
25.0,90.0,0.0,983222.5501420615
26.0,90.0,0.0,983222.5501420615
27.0,90.0,0.0,983222.5501420615
28.0,90.0,0.0,983222.5501420615
29.0,90.0,0.0,983222.5501420615
30.0,90.0,0.0,983222.5501420615
31.0,90.0,0.0,983222.5501420615
32.0,90.0,0.0,983222.5501420615
33.0,90.0,0.0,983222.5501420615
34.0,90.0,0.0,983222.5501420615
35.0,90.0,0.0,983222.5501420615
36.0,90.0,0.0,983222.5501420615
37.0,90.0,0.0,983222.5501420615
38.0,90.0,0.0,983222.5501420615
39.0,90.0,0.0,983222.5501420615
40.0,90.0,0.0,983222.5501420615
41.0,90.0,0.0,983222.5501420615
42.0,90.0,0.0,983222.5501420615
43.0,90.0,0.0,983222.5501420615
44.0,90.0,0.0,983222.5501420615
45.0,90.0,0.0,983222.5501420615
46.0,90.0,0.0,983222.5501420615
47.0,90.0,0.0,983222.5501420615
48.0,90.0,0.0,983222.5501420615
49.0,90.0,0.0,983222.5501420615
50.0,90.0,0.0,983222.5501420615
51.0,90.0,0.0,983222.5501420615
52.0,90.0,0.0,983222.5501420615
53.0,90.0,0.0,983222.5501420615
54.0,90.0,0.0,983222.5501420615
55.0,90.0,0.0,983222.5501420615
56.0,90.0,0.0,983222.5501420615
57.0,90.0,0.0,983222.5501420615
58.0,90.0,0.0,983222.5501420615
59.0,90.0,0.0,983222.5501420615
60.0,90.0,0.0,983222.5501420615
61.0,90.0,0.0,983222.5501420615
62.0,90.0,0.0,983222.5501420615
63.0,90.0,0.0,983222.5501420615
64.0,90.0,0.0,983222.5501420615
65.0,90.0,0.0,983222.5501420615
66.0,90.0,0.0,983222.5501420615
67.0,90.0,0.0,983222.5501420615
68.0,90.0,0.0,983222.5501420615
69.0,90.0,0.0,983222.5501420615
70.0,90.0,0.0,983222.5501420615
71.0,90.0,0.0,983222.5501420615
72.0,90.0,0.0,983222.5501420615
73.0,90.0,0.0,983222.5501420615
74.0,90.0,0.0,983222.5501420615
75.0,90.0,0.0,983222.5501420615
76.0,90.0,0.0,983222.5501420615
77.0,90.0,0.0,983222.5501420615
78.0,90.0,0.0,983222.5501420615
79.0,90.0,0.0,983222.5501420615
80.0,90.0,0.0,983222.5501420615
81.0,90.0,0.0,983222.5501420615
82.0,90.0,0.0,983222.5501420615
83.0,90.0,0.0,983222.5501420615
84.0,90.0,0.0,983222.5501420615
85.0,90.0,0.0,983222.5501420615
86.0,90.0,0.0,983222.5501420615
87.0,90.0,0.0,983222.5501420615
88.0,90.0,0.0,983222.5501420615
89.0,90.0,0.0,983222.5501420615
90.0,90.0,0.0,983222.5501420615
91.0,90.0,0.0,983222.5501420615
92.0,90.0,0.0,983222.5501420615
93.0,90.0,0.0,983222.5501420615
94.0,90.0,0.0,983222.5501420615
95.0,90.0,0.0,983222.5501420615
96.0,90.0,0.0,983222.5501420615
97.0,90.0,0.0,983222.5501420615
98.0,90.0,0.0,983222.5501420615
99.0,90.0,0.0,983222.5501420615
100.0,90.0,0.0,983222.5501420615
101.0,90.0,0.0,983222.5501420615
102.0,90.0,0.0,983222.5501420615
103.0,90.0,0.0,983222.5501420615
104.0,90.0,0.0,983222.5501420615
105.0,90.0,0.0,983222.5501420615
106.0,90.0,0.0,983222.5501420615
107.0,90.0,0.0,983222.5501420615
108.0,90.0,0.0,983222.5501420615
109.0,90.0,0.0,983222.5501420615
110.0,90.0,0.0,983222.5501420615
111.0,90.0,0.0,983222.5501420615
112.0,90.0,0.0,983222.5501420615
113.0,90.0,0.0,983222.5501420615
114.0,90.0,0.0,983222.5501420615
115.0,90.0,0.0,983222.5501420615
116.0,90.0,0.0,983222.5501420615
117.0,90.0,0.0,983222.5501420615
118.0,90.0,0.0,983222.5501420615
119.0,90.0,0.0,983222.5501420615
120.0,90.0,0.0,983222.5501420615
121.0,90.0,0.0,983222.5501420615
122.0,90.0,0.0,983222.5501420615
123.0,90.0,0.0,983222.5501420615
124.0,90.0,0.0,983222.5501420615
125.0,90.0,0.0,983222.5501420615
126.0,90.0,0.0,983222.5501420615
127.0,90.0,0.0,983222.5501420615
128.0,90.0,0.0,983222.5501420615
129.0,90.0,0.0,983222.5501420615
130.0,90.0,0.0,983222.5501420615
131.0,90.0,0.0,983222.5501420615
132.0,90.0,0.0,983222.5501420615
133.0,90.0,0.0,983222.5501420615
134.0,90.0,0.0,983222.5501420615
135.0,90.0,0.0,983222.5501420615
136.0,90.0,0.0,983222.5501420615
137.0,90.0,0.0,983222.5501420615
138.0,90.0,0.0,983222.5501420615
139.0,90.0,0.0,983222.5501420615
140.0,90.0,0.0,983222.5501420615
141.0,90.0,0.0,983222.5501420615
142.0,90.0,0.0,983222.5501420615
143.0,90.0,0.0,983222.5501420615
144.0,90.0,0.0,983222.5501420615
145.0,90.0,0.0,983222.5501420615
146.0,90.0,0.0,983222.5501420615
147.0,90.0,0.0,983222.5501420615
148.0,90.0,0.0,983222.5501420615
149.0,90.0,0.0,983222.5501420615
150.0,90.0,0.0,983222.5501420615
151.0,90.0,0.0,983222.5501420615
152.0,90.0,0.0,983222.5501420615
153.0,90.0,0.0,983222.5501420615
154.0,90.0,0.0,983222.5501420615
155.0,90.0,0.0,983222.5501420615
156.0,90.0,0.0,983222.5501420615
157.0,90.0,0.0,983222.5501420615
158.0,90.0,0.0,983222.5501420615
159.0,90.0,0.0,983222.5501420615
160.0,90.0,0.0,983222.5501420615
161.0,90.0,0.0,983222.5501420615
162.0,90.0,0.0,983222.5501420615
163.0,90.0,0.0,983222.5501420615
164.0,90.0,0.0,983222.5501420615
165.0,90.0,0.0,983222.5501420615
166.0,90.0,0.0,983222.5501420615
167.0,90.0,0.0,983222.5501420615
168.0,90.0,0.0,983222.5501420615
169.0,90.0,0.0,983222.5501420615
170.0,90.0,0.0,983222.5501420615
171.0,90.0,0.0,983222.5501420615
172.0,90.0,0.0,983222.5501420615
173.0,90.0,0.0,983222.5501420615
174.0,90.0,0.0,983222.5501420615
175.0,90.0,0.0,983222.5501420615
176.0,90.0,0.0,983222.5501420615
177.0,90.0,0.0,983222.5501420615
178.0,90.0,0.0,983222.5501420615
179.0,90.0,0.0,983222.5501420615
180.0,90.0,0.0,983222.5501420615
-180.0,89.0,0.0,983215.6920791246
-179.0,89.0,0.0,983215.7642244814
-178.0,89.0,0.0,983215.8391090168
-177.0,89.0,0.0,983215.9166334643
-176.0,89.0,0.0,983215.9966953213
-175.0,89.0,0.0,983216.0791890048
-174.0,89.0,0.0,983216.164006013
-173.0,89.0,0.0,983216.2510350995
-172.0,89.0,0.0,983216.3401624504
-171.0,89.0,0.0,983216.4312718712
-170.0,89.0,0.0,983216.5242449859
-169.0,89.0,0.0,983216.6189614339
-168.0,89.0,0.0,983216.7152990825
-167.0,89.0,0.0,983216.8131342371
-166.0,89.0,0.0,983216.9123418631
-165.0,89.0,0.0,983217.0127958097
-164.0,89.0,0.0,983217.1143690349
-163.0,89.0,0.0,983217.2169338419
-162.0,89.0,0.0,983217.3203621088
-161.0,89.0,0.0,983217.4245255276
-160.0,89.0,0.0,983217.5292958394
-159.0,89.0,0.0,983217.6345450752
-158.0,89.0,0.0,983217.7401457917
-157.0,89.0,0.0,983217.8459713088
-156.0,89.0,0.0,983217.9518959493
-155.0,89.0,0.0,983218.0577952663
-154.0,89.0,0.0,983218.1635462804
-153.0,89.0,0.0,983218.2690277011
-152.0,89.0,0.0,983218.374120156
-151.0,89.0,0.0,983218.4787064019
-150.0,89.0,0.0,983218.5826715443
-149.0,89.0,0.0,983218.6859032384
-148.0,89.0,0.0,983218.7882918904
-147.0,89.0,0.0,983218.8897308514
-146.0,89.0,0.0,983218.9901165989
-145.0,89.0,0.0,983219.0893489146
-144.0,89.0,0.0,983219.1873310512
-143.0,89.0,0.0,983219.2839698883
-142.0,89.0,0.0,983219.3791760833
-141.0,89.0,0.0,983219.4728642065
-140.0,89.0,0.0,983219.5649528714
-139.0,89.0,0.0,983219.6553648496
-138.0,89.0,0.0,983219.7440271776
-137.0,89.0,0.0,983219.8308712542
-136.0,89.0,0.0,983219.9158329197
-135.0,89.0,0.0,983219.9988525328
-134.0,89.0,0.0,983220.0798750317
-133.0,89.0,0.0,983220.1588499816
-132.0,89.0,0.0,983220.2357316175
-131.0,89.0,0.0,983220.3104788696
-130.0,89.0,0.0,983220.3830553811
-129.0,89.0,0.0,983220.4534295137
-128.0,89.0,0.0,983220.5215743457
-127.0,89.0,0.0,983220.5874676538
-126.0,89.0,0.0,983220.651091891
-125.0,89.0,0.0,983220.7124341521
-124.0,89.0,0.0,983220.7714861283
-123.0,89.0,0.0,983220.8282440557
-122.0,89.0,0.0,983220.8827086552
-121.0,89.0,0.0,983220.9348850611
-120.0,89.0,0.0,983220.9847827456
-119.0,89.0,0.0,983221.0324154339
-118.0,89.0,0.0,983221.0778010144
-117.0,89.0,0.0,983221.12096144
-116.0,89.0,0.0,983221.1619226277
-115.0,89.0,0.0,983221.2007143479
-114.0,89.0,0.0,983221.237370115
-113.0,89.0,0.0,983221.2719270659
-112.0,89.0,0.0,983221.3044258441
-111.0,89.0,0.0,983221.3349104722
-110.0,89.0,0.0,983221.363428228
-109.0,89.0,0.0,983221.3900295123
-108.0,89.0,0.0,983221.4147677192
-107.0,89.0,0.0,983221.4376991052
-106.0,89.0,0.0,983221.4588826525
-105.0,89.0,0.0,983221.4783799347
-104.0,89.0,0.0,983221.4962549856
-103.0,89.0,0.0,983221.5125741587
-102.0,89.0,0.0,983221.5274059959
-101.0,89.0,0.0,983221.5408210896
-100.0,89.0,0.0,983221.552891952
-99.0,89.0,0.0,983221.5636928794
-98.0,89.0,0.0,983221.5732998193
-97.0,89.0,0.0,983221.5817902423
-96.0,89.0,0.0,983221.5892430078
-95.0,89.0,0.0,983221.5957382341
-94.0,89.0,0.0,983221.6013571754
-93.0,89.0,0.0,983221.6061820925
-92.0,89.0,0.0,983221.610296124
-91.0,89.0,0.0,983221.6137831663
-90.0,89.0,0.0,983221.6167277473
-89.0,89.0,0.0,983221.6192149064
-88.0,89.0,0.0,983221.6213300708
-87.0,89.0,0.0,983221.6231589344
-86.0,89.0,0.0,983221.62478734
-85.0,89.0,0.0,983221.6263011576
-84.0,89.0,0.0,983221.627786166
-83.0,89.0,0.0,983221.6293279325
-82.0,89.0,0.0,983221.6310116947
-81.0,89.0,0.0,983221.6329222433
-80.0,89.0,0.0,983221.6351437992
-79.0,89.0,0.0,983221.6377598954
-78.0,89.0,0.0,983221.6408532569
-77.0,89.0,0.0,983221.6445056816
-76.0,89.0,0.0,983221.648797916
-75.0,89.0,0.0,983221.6538095353
-74.0,89.0,0.0,983221.6596188211
-73.0,89.0,0.0,983221.666302636
-72.0,89.0,0.0,983221.6739363011
-71.0,89.0,0.0,983221.682593473
-70.0,89.0,0.0,983221.6923460125
-69.0,89.0,0.0,983221.7032638649
-68.0,89.0,0.0,983221.7154149311
-67.0,89.0,0.0,983221.7288649416
-66.0,89.0,0.0,983221.7436773296
-65.0,89.0,0.0,983221.7599131049
-64.0,89.0,0.0,983221.7776307293
-63.0,89.0,0.0,983221.7968859891
-62.0,89.0,0.0,983221.817731874
-61.0,89.0,0.0,983221.840218452
-60.0,89.0,0.0,983221.8643927512
-59.0,89.0,0.0,983221.8902986393
-58.0,89.0,0.0,983221.917976708
-57.0,89.0,0.0,983221.9474641619
-56.0,89.0,0.0,983221.9787947065
-55.0,89.0,0.0,983222.0119984444
-54.0,89.0,0.0,983222.0471017754
-53.0,89.0,0.0,983222.0841272976
-52.0,89.0,0.0,983222.1230937194
-51.0,89.0,0.0,983222.1640157757
-50.0,89.0,0.0,983222.2069041453
-49.0,89.0,0.0,983222.2517653864
-48.0,89.0,0.0,983222.2986018684
-47.0,89.0,0.0,983222.347411716
-46.0,89.0,0.0,983222.3981887652
-45.0,89.0,0.0,983222.4509225229
-44.0,89.0,0.0,983222.5055981363
-43.0,89.0,0.0,983222.5621963768
-42.0,89.0,0.0,983222.6206936246
-41.0,89.0,0.0,983222.6810618785
-40.0,89.0,0.0,983222.7432687567
-39.0,89.0,0.0,983222.8072775266
-38.0,89.0,0.0,983222.8730471346
-37.0,89.0,0.0,983222.9405322518
-36.0,89.0,0.0,983223.0096833282
-35.0,89.0,0.0,983223.0804466611
-34.0,89.0,0.0,983223.1527644752
-33.0,89.0,0.0,983223.2265750084
-32.0,89.0,0.0,983223.3018126172
-31.0,89.0,0.0,983223.3784078863
-30.0,89.0,0.0,983223.4562877549
-29.0,89.0,0.0,983223.535375647
-28.0,89.0,0.0,983223.6155916195
-27.0,89.0,0.0,983223.6968525166
-26.0,89.0,0.0,983223.7790721301
-25.0,89.0,0.0,983223.8621613786
-24.0,89.0,0.0,983223.9460284841
-23.0,89.0,0.0,983224.0305791688
-22.0,89.0,0.0,983224.1157168468
-21.0,89.0,0.0,983224.2013428312
-20.0,89.0,0.0,983224.2873565468
-19.0,89.0,0.0,983224.3736557441
-18.0,89.0,0.0,983224.4601367224
-17.0,89.0,0.0,983224.5466945538
-16.0,89.0,0.0,983224.6332233116
-15.0,89.0,0.0,983224.7196163011
-14.0,89.0,0.0,983224.8057662944
-13.0,89.0,0.0,983224.8915657571
-12.0,89.0,0.0,983224.9769070883
-11.0,89.0,0.0,983225.0616828451
-10.0,89.0,0.0,983225.1457859784
-9.0,89.0,0.0,983225.2291100542
-8.0,89.0,0.0,983225.3115494803
-7.0,89.0,0.0,983225.3929997229
-6.0,89.0,0.0,983225.47335752
-5.0,89.0,0.0,983225.552521088
-4.0,89.0,0.0,983225.6303903232
-3.0,89.0,0.0,983225.7068669926
-2.0,89.0,0.0,983225.7818549187
-1.0,89.0,0.0,983225.8552601552
0.0,89.0,0.0,983225.9269911511
1.0,89.0,0.0,983225.9969589064
2.0,89.0,0.0,983226.0650771187
3.0,89.0,0.0,983226.1312623156
4.0,89.0,0.0,983226.1954339764
5.0,89.0,0.0,983226.2575146416
6.0,89.0,0.0,983226.3174300164
7.0,89.0,0.0,983226.3751090489
8.0,89.0,0.0,983226.4304840106
9.0,89.0,0.0,983226.4834905523
10.0,89.0,0.0,983226.5340677571
11.0,89.0,0.0,983226.5821581736
12.0,89.0,0.0,983226.6277078387
13.0,89.0,0.0,983226.6706662924
14.0,89.0,0.0,983226.7109865736
15.0,89.0,0.0,983226.7486252115
16.0,89.0,0.0,983226.7835421996
17.0,89.0,0.0,983226.8157009613
18.0,89.0,0.0,983226.8450683056
19.0,89.0,0.0,983226.8716143736
20.0,89.0,0.0,983226.895312572
21.0,89.0,0.0,983226.9161395028
22.0,89.0,0.0,983226.9340748796
23.0,89.0,0.0,983226.9491014417
24.0,89.0,0.0,983226.9612048566
25.0,89.0,0.0,983226.9703736211
26.0,89.0,0.0,983226.9765989549
27.0,89.0,0.0,983226.9798746862
28.0,89.0,0.0,983226.9801971432
29.0,89.0,0.0,983226.977565031
30.0,89.0,0.0,983226.9719793171
31.0,89.0,0.0,983226.9634431072
32.0,89.0,0.0,983226.9519615261
33.0,89.0,0.0,983226.9375415948
34.0,89.0,0.0,983226.920192115
35.0,89.0,0.0,983226.8999235432
36.0,89.0,0.0,983226.8767478851
37.0,89.0,0.0,983226.8506785752
38.0,89.0,0.0,983226.8217303705
39.0,89.0,0.0,983226.789919248
40.0,89.0,0.0,983226.7552623024
41.0,89.0,0.0,983226.7177776557
42.0,89.0,0.0,983226.6774843658
43.0,89.0,0.0,983226.6344023471
44.0,89.0,0.0,983226.5885522948
45.0,89.0,0.0,983226.5399556169
46.0,89.0,0.0,983226.4886343756
47.0,89.0,0.0,983226.4346112307
48.0,89.0,0.0,983226.3779093997
49.0,89.0,0.0,983226.3185526131
50.0,89.0,0.0,983226.256565092
51.0,89.0,0.0,983226.1919715216
52.0,89.0,0.0,983226.124797038
53.0,89.0,0.0,983226.0550672216
54.0,89.0,0.0,983225.9828080984
55.0,89.0,0.0,983225.9080461476
56.0,89.0,0.0,983225.8308083166
57.0,89.0,0.0,983225.7511220413
58.0,89.0,0.0,983225.669015276
59.0,89.0,0.0,983225.5845165241
60.0,89.0,0.0,983225.4976548811
61.0,89.0,0.0,983225.4084600734
62.0,89.0,0.0,983225.3169625103
63.0,89.0,0.0,983225.2231933358
64.0,89.0,0.0,983225.1271844825
65.0,89.0,0.0,983225.0289687321
66.0,89.0,0.0,983224.9285797738
67.0,89.0,0.0,983224.8260522707
68.0,89.0,0.0,983224.7214219196
69.0,89.0,0.0,983224.6147255154
70.0,89.0,0.0,983224.5060010192
71.0,89.0,0.0,983224.3952876175
72.0,89.0,0.0,983224.2826257875
73.0,89.0,0.0,983224.1680573556
74.0,89.0,0.0,983224.0516255597
75.0,89.0,0.0,983223.9333751008
76.0,89.0,0.0,983223.8133522013
77.0,89.0,0.0,983223.6916046493
78.0,89.0,0.0,983223.5681818477
79.0,89.0,0.0,983223.4431348541
80.0,89.0,0.0,983223.3165164175
81.0,89.0,0.0,983223.1883810118
82.0,89.0,0.0,983223.0587848584
83.0,89.0,0.0,983222.9277859514
84.0,89.0,0.0,983222.7954440702
85.0,89.0,0.0,983222.6618207924
86.0,89.0,0.0,983222.526979494
87.0,89.0,0.0,983222.3909853501
88.0,89.0,0.0,983222.2539053262
89.0,89.0,0.0,983222.1158081645
90.0,89.0,0.0,983221.9767643645
91.0,89.0,0.0,983221.8368461566
92.0,89.0,0.0,983221.6961274714
93.0,89.0,0.0,983221.5546839037
94.0,89.0,0.0,983221.4125926695
95.0,89.0,0.0,983221.2699325588
96.0,89.0,0.0,983221.1267838848
97.0,89.0,0.0,983220.9832284249
98.0,89.0,0.0,983220.8393493587
99.0,89.0,0.0,983220.6952312076
100.0,89.0,0.0,983220.5509597582
101.0,89.0,0.0,983220.4066219939
102.0,89.0,0.0,983220.2623060176
103.0,89.0,0.0,983220.1181009696
104.0,89.0,0.0,983219.97409695
105.0,89.0,0.0,983219.8303849288
106.0,89.0,0.0,983219.6870566637
107.0,89.0,0.0,983219.5442046075
108.0,89.0,0.0,983219.401921821
109.0,89.0,0.0,983219.2603018793
110.0,89.0,0.0,983219.1194387783
111.0,89.0,0.0,983218.9794268435
112.0,89.0,0.0,983218.8403606346
113.0,89.0,0.0,983218.7023348488
114.0,89.0,0.0,983218.5654442288
115.0,89.0,0.0,983218.4297834655
116.0,89.0,0.0,983218.295447102
117.0,89.0,0.0,983218.1625294408
118.0,89.0,0.0,983218.0311244449
119.0,89.0,0.0,983217.901325648
120.0,89.0,0.0,983217.7732260552
121.0,89.0,0.0,983217.6469180508
122.0,89.0,0.0,983217.5224933041
123.0,89.0,0.0,983217.400042676
124.0,89.0,0.0,983217.2796561258
125.0,89.0,0.0,983217.1614226156
126.0,89.0,0.0,983217.0454300202
127.0,89.0,0.0,983216.9317650351
128.0,89.0,0.0,983216.8205130803
129.0,89.0,0.0,983216.7117582104
130.0,89.0,0.0,983216.6055830211
131.0,89.0,0.0,983216.502068557
132.0,89.0,0.0,983216.4012942179
133.0,89.0,0.0,983216.3033376673
134.0,89.0,0.0,983216.208274737
135.0,89.0,0.0,983216.1161793343
136.0,89.0,0.0,983216.0271233501
137.0,89.0,0.0,983215.9411765608
138.0,89.0,0.0,983215.8584065366
139.0,89.0,0.0,983215.7788785449
