Latitude,Longitude,MagneticField(nT)
45.0,-90.0,59431.3
45.0,-89.0,59422.5
45.0,-88.0,59408.0
45.0,-87.0,59380.3
45.0,-86.0,59338.0
45.0,-85.0,59282.2
45.0,-84.0,59220.9
45.0,-83.0,59150.8
45.0,-82.0,59070.5
45.0,-81.0,58973.9
45.0,-80.0,58866.2
45.0,-79.0,58745.4
45.0,-78.0,58618.0
45.0,-77.0,58483.7
45.0,-76.0,58341.6
45.0,-75.0,58186.8
45.0,-74.0,58017.4
45.0,-73.0,57845.0
45.0,-72.0,57650.5
45.0,-71.0,57455.1
45.0,-70.0,57254.8
45.0,-69.0,57054.8
45.0,-68.0,56836.4
45.0,-67.0,56614.9
45.0,-66.0,56383.2
45.0,-65.0,56143.2
45.0,-64.0,55900.1
45.0,-63.0,55648.7
45.0,-62.0,55397.8
45.0,-61.0,55139.5
45.0,-60.0,54877.3
45.0,-59.0,54612.0
45.0,-58.0,54344.1
45.0,-57.0,54074.0
45.0,-56.0,53802.5
45.0,-55.0,53530.0
45.0,-54.0,53257.2
45.0,-53.0,52984.5
45.0,-52.0,52712.6
45.0,-51.0,52441.9
45.0,-50.0,52172.9
45.0,-49.0,51906.2
45.0,-48.0,51642.3
45.0,-47.0,51381.5
45.0,-46.0,51124.4
45.0,-45.0,50871.3
45.0,-44.0,50622.7
45.0,-43.0,50378.8
45.0,-42.0,50140.0
45.0,-41.0,49906.6
45.0,-40.0,49678.9
45.0,-39.0,49457.1
45.0,-38.0,49241.4
45.0,-37.0,49032.0
45.0,-36.0,48829.1
45.0,-35.0,48632.7
45.0,-34.0,48443.0
45.0,-33.0,48260.0
45.0,-32.0,48083.7
45.0,-31.0,47914.3
45.0,-30.0,47751.7
45.0,-29.0,47595.8
45.0,-28.0,47446.7
45.0,-27.0,47304.3
45.0,-26.0,47168.5
45.0,-25.0,47039.3
45.0,-24.0,46916.6
45.0,-23.0,46800.3
45.0,-22.0,46690.3
45.0,-21.0,46586.5
45.0,-20.0,46488.8
45.0,-19.0,46397.2
45.0,-18.0,46311.4
45.0,-17.0,46231.5
45.0,-16.0,46157.3
45.0,-15.0,46088.7
45.0,-14.0,46025.7
45.0,-13.0,45968.1
45.0,-12.0,45916.0
45.0,-11.0,45869.1
45.0,-10.0,45827.5
45.0,-9.0,45791.1
45.0,-8.0,45759.8
45.0,-7.0,45733.6
45.0,-6.0,45712.5
45.0,-5.0,45696.3
45.0,-4.0,45685.0
45.0,-3.0,45678.6
45.0,-2.0,45677.0
45.0,-1.0,45679.6
45.0,0.0,45687.3
45.0,1.0,45696.4
45.0,2.0,45706.1
45.0,3.0,45718.8
45.0,4.0,45750.4
45.0,5.0,45793.4
45.0,6.0,45783.6
45.0,7.0,45817.7
45.0,8.0,45910.5
45.0,9.0,45961.5
45.0,10.0,46014.4
45.0,11.0,46070.9
45.0,12.0,46131.0
45.0,13.0,46194.5
45.0,14.0,46257.4
45.0,15.0,46315.0
45.0,16.0,46397.4
45.0,17.0,46472.4
45.0,18.0,46562.4
45.0,19.0,46647.1
45.0,20.0,46733.9
45.0,21.0,46822.5
45.0,22.0,46904.9
45.0,23.0,47007.7
45.0,24.0,47103.0
45.0,25.0,47202.4
45.0,26.0,47310.6
45.0,27.0,47419.2
45.0,28.0,47527.9
45.0,29.0,47637.6
45.0,30.0,47749.5
45.0,31.0,47863.4
45.0,32.0,47979.4
45.0,33.0,48097.4
45.0,34.0,48212.7
45.0,35.0,48330.3
45.0,36.0,48463.1
45.0,37.0,48589.0
45.0,38.0,48716.7
45.0,39.0,48846.1
45.0,40.0,48976.4
45.0,41.0,49107.0
45.0,42.0,49236.2
45.0,43.0,49376.1
45.0,44.0,49520.5
45.0,45.0,49666.6
45.0,46.0,49811.9
45.0,47.0,49958.3
45.0,48.0,50106.9
45.0,49.0,50257.7
45.0,50.0,50410.8
45.0,51.0,50566.2
45.0,52.0,50723.9
45.0,53.0,50883.9
45.0,54.0,51046.1
45.0,55.0,51209.3
45.0,56.0,51375.6
45.0,57.0,51542.9
45.0,58.0,51712.5
45.0,59.0,51889.3
45.0,60.0,52064.6
45.0,61.0,52241.2
45.0,62.0,52419.4
45.0,63.0,52598.6
45.0,64.0,52780.1
45.0,65.0,52962.4
45.0,66.0,53146.2
45.0,67.0,53331.0
45.0,68.0,53516.3
45.0,69.0,53700.1
45.0,70.0,53886.3
45.0,71.0,54069.8
45.0,72.0,54255.2
45.0,73.0,54435.4
45.0,74.0,54622.8
45.0,75.0,54804.9
