Longitude,Latitude,Height,Gravity(mgal)
172.0,-45.0,0.0,980635.8869515955
173.0,-45.0,0.0,980629.1249863765
174.0,-45.0,0.0,980625.3346439699
175.0,-45.0,0.0,980625.3021689763
176.0,-45.0,0.0,980627.7756119613
177.0,-45.0,0.0,980630.4425027741
178.0,-45.0,0.0,980631.3011461843
179.0,-45.0,0.0,980629.6715728543
180.0,-45.0,0.0,980626.3853182597
-180.0,-46.0,0.0,980706.2138015955
-179.0,-46.0,0.0,980700.7005509536
-178.0,-46.0,0.0,980697.1655490915
-177.0,-46.0,0.0,980696.7725911431
-176.0,-46.0,0.0,980699.0663963053
-175.0,-46.0,0.0,980702.392865628
-174.0,-46.0,0.0,980704.8511540624
-173.0,-46.0,0.0,980705.2585034227
-172.0,-46.0,0.0,980703.6511475977
-171.0,-46.0,0.0,980701.1116989471
-170.0,-46.0,0.0,980699.0671685665
-169.0,-46.0,0.0,980698.4684623835
-168.0,-46.0,0.0,980699.3089590519
-167.0,-46.0,0.0,980700.7400562768
-166.0,-46.0,0.0,980701.697798704
-165.0,-46.0,0.0,980701.6553454141
-164.0,-46.0,0.0,980701.0365225167
-163.0,-46.0,0.0,980701.0228319387
-162.0,-46.0,0.0,980702.8524919763
-161.0,-46.0,0.0,980707.0266265811
-160.0,-46.0,0.0,980712.9051777892
-159.0,-46.0,0.0,980718.9434588592
-158.0,-46.0,0.0,980723.4302852611
-157.0,-46.0,0.0,980725.2878429384
-156.0,-46.0,0.0,980724.4748772195
-155.0,-46.0,0.0,980721.8059502552
-154.0,-46.0,0.0,980718.3747490032
-153.0,-46.0,0.0,980714.9953218377
-152.0,-46.0,0.0,980712.0054293219
-151.0,-46.0,0.0,980709.4740631629
-150.0,-46.0,0.0,980707.5478303937
-149.0,-46.0,0.0,980706.5854956176
-148.0,-46.0,0.0,980706.9273094092
-147.0,-46.0,0.0,980708.4733866832
-146.0,-46.0,0.0,980710.4476405216
-145.0,-46.0,0.0,980711.6315161694
-144.0,-46.0,0.0,980711.0141615283
-143.0,-46.0,0.0,980708.4637564588
-142.0,-46.0,0.0,980704.9405017648
-141.0,-46.0,0.0,980702.0338262467
-140.0,-46.0,0.0,980701.0543181665
-139.0,-46.0,0.0,980702.2380475027
-138.0,-46.0,0.0,980704.5875114753
-137.0,-46.0,0.0,980706.4809972604
-136.0,-46.0,0.0,980706.6830911395
-135.0,-46.0,0.0,980705.1185678154
-134.0,-46.0,0.0,980702.917474362
-133.0,-46.0,0.0,980701.7091532665
-132.0,-46.0,0.0,980702.6261057276
-131.0,-46.0,0.0,980705.6546837117
-130.0,-46.0,0.0,980709.7257177896
-129.0,-46.0,0.0,980713.4438314209
-128.0,-46.0,0.0,980715.9437036559
-127.0,-46.0,0.0,980717.3058150265
-126.0,-46.0,0.0,980718.2893814849
-125.0,-46.0,0.0,980719.6158249798
-124.0,-46.0,0.0,980721.3365666432
-123.0,-46.0,0.0,980722.7445308488
-122.0,-46.0,0.0,980722.8975035911
-121.0,-46.0,0.0,980721.3847772576
-120.0,-46.0,0.0,980718.7847128616
-119.0,-46.0,0.0,980716.4551146696
-118.0,-46.0,0.0,980715.7422219518
-117.0,-46.0,0.0,980717.0942731517
-116.0,-46.0,0.0,980719.6577111128
-115.0,-46.0,0.0,980721.6539135393
-114.0,-46.0,0.0,980721.3562155048
-113.0,-46.0,0.0,980718.1094767624
-112.0,-46.0,0.0,980712.7907420378
-111.0,-46.0,0.0,980707.4254456118
-110.0,-46.0,0.0,980704.1583692216
-109.0,-46.0,0.0,980704.1462469089
-108.0,-46.0,0.0,980706.9798723224
-107.0,-46.0,0.0,980710.9425694268
-106.0,-46.0,0.0,980713.947992622
-105.0,-46.0,0.0,980714.6360183725
-104.0,-46.0,0.0,980713.0364446413
-103.0,-46.0,0.0,980710.4617094168
-102.0,-46.0,0.0,980708.7139989517
-101.0,-46.0,0.0,980709.0564511421
-100.0,-46.0,0.0,980711.5115970433
-99.0,-46.0,0.0,980714.8600617308
-98.0,-46.0,0.0,980717.3266678593
-97.0,-46.0,0.0,980717.5677356856
-96.0,-46.0,0.0,980715.4117561202
-95.0,-46.0,0.0,980711.94232855
-94.0,-46.0,0.0,980708.8755268368
-93.0,-46.0,0.0,980707.5787978563
-92.0,-46.0,0.0,980708.2876596552
-91.0,-46.0,0.0,980709.9770682568
-90.0,-46.0,0.0,980710.9809722878
-89.0,-46.0,0.0,980710.0225067757
-88.0,-46.0,0.0,980707.0630840835
-87.0,-46.0,0.0,980703.4562151111
-86.0,-46.0,0.0,980701.2720533315
-85.0,-46.0,0.0,980702.1355656643
-84.0,-46.0,0.0,980706.2231656987
-83.0,-46.0,0.0,980712.0070798428
-82.0,-46.0,0.0,980716.9409929159
-81.0,-46.0,0.0,980718.7594712174
-80.0,-46.0,0.0,980716.7100615017
-79.0,-46.0,0.0,980712.0529101628
-78.0,-46.0,0.0,980707.5425591848
-77.0,-46.0,0.0,980706.1406871456
-76.0,-46.0,0.0,980709.6044902967
-75.0,-46.0,28.0,980709.0058995362
-74.0,-46.0,20.0,980721.857418152
-73.0,-46.0,814.0,980486.3657103154
-72.0,-46.0,938.0,980453.830927251
-71.0,-46.0,894.0,980467.8763531139
-70.0,-46.0,613.0,980550.059426824
-69.0,-46.0,380.0,980614.1225004012
-68.0,-46.0,380.0,980605.3635702531
-67.0,-46.0,0.0,980715.147700911
-66.0,-46.0,0.0,980710.4567885319
-65.0,-46.0,0.0,980708.9274874241
-64.0,-46.0,0.0,980709.8999616312
-63.0,-46.0,0.0,980711.9201780307
-62.0,-46.0,0.0,980713.1748954506
-61.0,-46.0,0.0,980712.0538037607
-60.0,-46.0,0.0,980707.7263891904
-59.0,-46.0,0.0,980700.5360806464
-58.0,-46.0,0.0,980691.9967343496
-57.0,-46.0,0.0,980684.2974589573
-56.0,-46.0,0.0,980679.4559015678
-55.0,-46.0,0.0,980678.4802587028
-54.0,-46.0,0.0,980680.9535469901
-53.0,-46.0,0.0,980685.2712351971
-52.0,-46.0,0.0,980689.4247212685
-51.0,-46.0,0.0,980691.9215042288
-50.0,-46.0,0.0,980692.3562532378
-49.0,-46.0,0.0,980691.3526607192
-48.0,-46.0,0.0,980689.9654769816
-47.0,-46.0,0.0,980688.940867992
-46.0,-46.0,0.0,980688.2923447336
-45.0,-46.0,0.0,980687.4271986607
-44.0,-46.0,0.0,980685.70028864
-43.0,-46.0,0.0,980683.0063684057
-42.0,-46.0,0.0,980680.012466292
-41.0,-46.0,0.0,980677.8747292766
-40.0,-46.0,0.0,980677.6171766103
-39.0,-46.0,0.0,980679.5603787223
-38.0,-46.0,0.0,980683.1494127996
-37.0,-46.0,0.0,980687.277117769
-36.0,-46.0,0.0,980690.8968773661
-35.0,-46.0,0.0,980693.5561392428
-34.0,-46.0,0.0,980695.5488479933
-33.0,-46.0,0.0,980697.6273158947
-32.0,-46.0,0.0,980700.4747819155
-31.0,-46.0,0.0,980704.2623986154
-30.0,-46.0,0.0,980708.5370712352
-29.0,-46.0,0.0,980712.4726341648
-28.0,-46.0,0.0,980715.305839304
-27.0,-46.0,0.0,980716.6954078269
-26.0,-46.0,0.0,980716.8224033123
-25.0,-46.0,0.0,980716.2258483992
-24.0,-46.0,0.0,980715.5195973229
-23.0,-46.0,0.0,980715.1736863216
-22.0,-46.0,0.0,980715.4581010973
-21.0,-46.0,0.0,980716.5129023792
-20.0,-46.0,0.0,980718.4251970254
-19.0,-46.0,0.0,980721.2152634035
-18.0,-46.0,0.0,980724.7353807366
-17.0,-46.0,0.0,980728.58123458
-16.0,-46.0,0.0,980732.1282528137
-15.0,-46.0,0.0,980734.7200505598
-14.0,-46.0,0.0,980735.9163724359
-13.0,-46.0,0.0,980735.6473542091
-12.0,-46.0,0.0,980734.1728424019
-11.0,-46.0,0.0,980731.8787607629
-10.0,-46.0,0.0,980729.0600530877
-9.0,-46.0,0.0,980725.8491753656
-8.0,-46.0,0.0,980722.3348879066
-7.0,-46.0,0.0,980718.7580128663
-6.0,-46.0,0.0,980715.590512622
-5.0,-46.0,0.0,980713.3747207867
-4.0,-46.0,0.0,980712.3838973268
-3.0,-46.0,0.0,980712.3335759811
-2.0,-46.0,0.0,980712.3916378402
-1.0,-46.0,0.0,980711.5665756413
0.0,-46.0,0.0,980709.2955769266
1.0,-46.0,0.0,980705.8812295123
2.0,-46.0,0.0,980702.470441464
3.0,-46.0,0.0,980700.5248162173
4.0,-46.0,0.0,980701.046425552
5.0,-46.0,0.0,980703.994650832
6.0,-46.0,0.0,980708.2400619444
7.0,-46.0,0.0,980712.0972968121
8.0,-46.0,0.0,980714.145967796
9.0,-46.0,0.0,980713.8906617583
10.0,-46.0,0.0,980711.9193042085
11.0,-46.0,0.0,980709.5172060353
12.0,-46.0,0.0,980707.9936141655
13.0,-46.0,0.0,980708.1023778385
14.0,-46.0,0.0,980709.8330486628
15.0,-46.0,0.0,980712.6025403064
16.0,-46.0,0.0,980715.6541974341
17.0,-46.0,0.0,980718.3990133336
18.0,-46.0,0.0,980720.530457356
19.0,-46.0,0.0,980721.9217523265
20.0,-46.0,0.0,980722.4496427504
21.0,-46.0,0.0,980721.9064512578
22.0,-46.0,0.0,980720.0734200919
23.0,-46.0,0.0,980716.9073345128
24.0,-46.0,0.0,980712.71861901
25.0,-46.0,0.0,980708.2272194243
26.0,-46.0,0.0,980704.4519219057
27.0,-46.0,0.0,980702.4693536392
28.0,-46.0,0.0,980703.1286691815
29.0,-46.0,0.0,980706.8137684931
30.0,-46.0,0.0,980713.3190829668
31.0,-46.0,0.0,980721.8674400249
32.0,-46.0,0.0,980731.262462419
33.0,-46.0,0.0,980740.137692712
34.0,-46.0,0.0,980747.242036054
35.0,-46.0,0.0,980751.6909037929
36.0,-46.0,0.0,980753.1206211827
37.0,-46.0,0.0,980751.7115355568
38.0,-46.0,0.0,980748.0854563699
39.0,-46.0,0.0,980743.1214256609
40.0,-46.0,0.0,980737.7556309192
41.0,-46.0,0.0,980732.8275270684
42.0,-46.0,0.0,980729.0053429587
43.0,-46.0,0.0,980726.7809195473
44.0,-46.0,0.0,980726.4857702872
45.0,-46.0,0.0,980728.2695717548
46.0,-46.0,0.0,980732.0124487632
47.0,-46.0,0.0,980737.2052211462
48.0,-46.0,0.0,980742.892947372
49.0,-46.0,0.0,980747.789792684
50.0,-46.0,0.0,980750.6080375225
51.0,-46.0,0.0,980750.5180751213
52.0,-46.0,0.0,980747.5373637936
53.0,-46.0,0.0,980742.6196538488
54.0,-46.0,0.0,980737.3271405315
55.0,-46.0,0.0,980733.180545833
56.0,-46.0,0.0,980730.9818527495
57.0,-46.0,0.0,980730.4631026669
58.0,-46.0,0.0,980730.4733253729
59.0,-46.0,0.0,980729.6347747261
60.0,-46.0,0.0,980727.1346114483
61.0,-46.0,0.0,980723.2282801328
62.0,-46.0,0.0,980719.177877112
63.0,-46.0,0.0,980716.6534715539
64.0,-46.0,0.0,980716.9128039237
65.0,-46.0,0.0,980720.1818917168
66.0,-46.0,0.0,980725.533632011
67.0,-46.0,0.0,980731.2892711187
68.0,-46.0,0.0,980735.7114319233
69.0,-46.0,0.0,980737.652220646
70.0,-46.0,0.0,980736.8957819368
71.0,-46.0,0.0,980734.1152250643
72.0,-46.0,0.0,980730.5326294835
73.0,-46.0,0.0,980727.450898316
74.0,-46.0,0.0,980725.8166813853
75.0,-46.0,0.0,980725.9248882256
76.0,-46.0,0.0,980727.3329179018
77.0,-46.0,0.0,980729.0195876512
78.0,-46.0,0.0,980729.7711366608
79.0,-46.0,0.0,980728.6893511185
80.0,-46.0,0.0,980725.6277587182
81.0,-46.0,0.0,980721.3402571935
82.0,-46.0,0.0,980717.2233927181
83.0,-46.0,0.0,980714.7269517432
84.0,-46.0,0.0,980714.6973700892
85.0,-46.0,0.0,980716.9832078447
86.0,-46.0,0.0,980720.5131695374
87.0,-46.0,0.0,980723.8097324717
88.0,-46.0,0.0,980725.667870644
89.0,-46.0,0.0,980725.6491873504
90.0,-46.0,0.0,980724.1625832109
91.0,-46.0,0.0,980722.143258359
92.0,-46.0,0.0,980720.5507593214
93.0,-46.0,0.0,980719.9624721728
94.0,-46.0,0.0,980720.4281538296
95.0,-46.0,0.0,980721.5693004836
96.0,-46.0,0.0,980722.7839340734
97.0,-46.0,0.0,980723.4224514465
98.0,-46.0,0.0,980722.8992847586
99.0,-46.0,0.0,980720.7961869619
100.0,-46.0,0.0,980717.0120776115
101.0,-46.0,0.0,980711.9242464445
102.0,-46.0,0.0,980706.4331598192
103.0,-46.0,0.0,980701.7674754192
104.0,-46.0,0.0,980699.0536837603
105.0,-46.0,0.0,980698.828632195
106.0,-46.0,0.0,980700.7624300016
107.0,-46.0,0.0,980703.7781922482
108.0,-46.0,0.0,980706.5352798181
109.0,-46.0,0.0,980708.0216391009
110.0,-46.0,0.0,980707.9299085746
111.0,-46.0,0.0,980706.6274090589
112.0,-46.0,0.0,980704.7871439427
113.0,-46.0,0.0,980702.9533038323
114.0,-46.0,0.0,980701.3297036766
115.0,-46.0,0.0,980699.89451568
116.0,-46.0,0.0,980698.6928943197
117.0,-46.0,0.0,980698.0239318134
118.0,-46.0,0.0,980698.3223726234
119.0,-46.0,0.0,980699.7833711999
120.0,-46.0,0.0,980702.0108971955
121.0,-46.0,0.0,980704.0080258858
122.0,-46.0,0.0,980704.6215692926
123.0,-46.0,0.0,980703.229908124
124.0,-46.0,0.0,980700.2439628352
125.0,-46.0,0.0,980697.046113424
126.0,-46.0,0.0,980695.3142050649
127.0,-46.0,0.0,980696.0767788963
128.0,-46.0,0.0,980699.061496892
129.0,-46.0,0.0,980702.7712385766
130.0,-46.0,0.0,980705.3042032096
131.0,-46.0,0.0,980705.470929592
132.0,-46.0,0.0,980703.5436193405
133.0,-46.0,0.0,980701.154726775
134.0,-46.0,0.0,980700.3536696499
135.0,-46.0,0.0,980702.3457686328
136.0,-46.0,0.0,980706.6600337005
137.0,-46.0,0.0,980711.2712880872
138.0,-46.0,0.0,980713.6524555888
139.0,-46.0,0.0,980712.1759399341
140.0,-46.0,0.0,980707.0562497822
141.0,-46.0,0.0,980700.2762461976
142.0,-46.0,0.0,980694.5278100593
143.0,-46.0,0.0,980691.7769321075
144.0,-46.0,0.0,980692.2836264174
145.0,-46.0,0.0,980694.6309160013
146.0,-46.0,0.0,980696.7088099116
147.0,-46.0,0.0,980697.0298260024
148.0,-46.0,0.0,980695.5719061341
149.0,-46.0,0.0,980693.661161384
150.0,-46.0,0.0,980693.0180306531
151.0,-46.0,0.0,980694.608292344
152.0,-46.0,0.0,980698.0377294025
153.0,-46.0,0.0,980701.8501691443
154.0,-46.0,0.0,980704.4867386079
155.0,-46.0,0.0,980705.23838782
156.0,-46.0,0.0,980704.5548748656
157.0,-46.0,0.0,980703.536163587
158.0,-46.0,0.0,980703.009692993
159.0,-46.0,0.0,980702.8914594093
160.0,-46.0,0.0,980702.3306218942
161.0,-46.0,0.0,980700.5723276841
162.0,-46.0,0.0,980697.9257172346
163.0,-46.0,0.0,980696.0798570344
164.0,-46.0,0.0,980697.3941339027
165.0,-46.0,0.0,980703.471024747
166.0,-46.0,0.0,980713.8556516118
167.0,-46.0,566.0,980551.0342332942
168.0,-46.0,157.0,980686.4679879957
169.0,-46.0,154.0,980690.3620968094
170.0,-46.0,230.0,980662.3946710496
171.0,-46.0,0.0,980723.2219686647
172.0,-46.0,0.0,980711.4579669961
173.0,-46.0,0.0,980702.5122243171
174.0,-46.0,0.0,980699.1507857565
175.0,-46.0,0.0,980701.3890095912
176.0,-46.0,0.0,980706.7686403834
177.0,-46.0,0.0,980711.7725292519
178.0,-46.0,0.0,980713.58718506
179.0,-46.0,0.0,980711.3298160365
180.0,-46.0,0.0,980706.2138015955
-180.0,-47.0,0.0,980798.0067378175
-179.0,-47.0,0.0,980790.8637912344
-178.0,-47.0,0.0,980785.2785991976
-177.0,-47.0,0.0,980782.7363505313
-176.0,-47.0,0.0,980783.1950486486
-175.0,-47.0,0.0,980785.4672703219
-174.0,-47.0,0.0,980788.065037847
-173.0,-47.0,0.0,980790.0065840496
-172.0,-47.0,0.0,980791.1766507552
-171.0,-47.0,0.0,980792.1217414096
-170.0,-47.0,0.0,980793.4816284599
-169.0,-47.0,0.0,980795.4401337748
-168.0,-47.0,0.0,980797.5348731376
-167.0,-47.0,0.0,980798.932399268
-166.0,-47.0,0.0,980798.9886757056
-165.0,-47.0,0.0,980797.7397983336
-164.0,-47.0,0.0,980796.0059982552
-163.0,-47.0,0.0,980795.0220520463
-162.0,-47.0,0.0,980795.7937072448
-161.0,-47.0,0.0,980798.5495885198
-160.0,-47.0,0.0,980802.6052956284
-159.0,-47.0,0.0,980806.7109204301
-158.0,-47.0,0.0,980809.666830432
-157.0,-47.0,0.0,980810.8451972934
-156.0,-47.0,0.0,980810.3377519068
-155.0,-47.0,0.0,980808.7044102369
-154.0,-47.0,0.0,980806.5503415443
-153.0,-47.0,0.0,980804.2407570147
-152.0,-47.0,0.0,980801.9228320968
-151.0,-47.0,0.0,980799.7690259682
-150.0,-47.0,0.0,980798.1756281883
-149.0,-47.0,0.0,980797.682813164
-148.0,-47.0,0.0,980798.6109460572
-147.0,-47.0,0.0,980800.6659062416
-146.0,-47.0,0.0,980802.8532403848
-145.0,-47.0,0.0,980803.8696991254
-144.0,-47.0,0.0,980802.8104649757
-143.0,-47.0,0.0,980799.7685351135
-142.0,-47.0,0.0,980795.9087489402
-141.0,-47.0,0.0,980792.8981480851
-140.0,-47.0,0.0,980791.9867376067
-139.0,-47.0,0.0,980793.2851418349
-138.0,-47.0,0.0,980795.6958402956
-137.0,-47.0,0.0,980797.5621840579
-136.0,-47.0,0.0,980797.6496239742
-135.0,-47.0,0.0,980795.8595102016
-134.0,-47.0,0.0,980793.2421485322
-133.0,-47.0,0.0,980791.3190250874
-132.0,-47.0,0.0,980791.1578310515
-131.0,-47.0,0.0,980792.7869126269
-130.0,-47.0,0.0,980795.2980388824
-129.0,-47.0,0.0,980797.5287987075
-128.0,-47.0,0.0,980798.8427009148
-127.0,-47.0,0.0,980799.4806749764
-126.0,-47.0,0.0,980800.2652496129
-125.0,-47.0,0.0,980801.8871777657
-124.0,-47.0,0.0,980804.2911640904
-123.0,-47.0,0.0,980806.6102568336
-122.0,-47.0,0.0,980807.7222030094
-121.0,-47.0,0.0,980807.0670152848
-120.0,-47.0,0.0,980805.164205751
-119.0,-47.0,0.0,980803.4394536179
-118.0,-47.0,0.0,980803.4097056192
-117.0,-47.0,0.0,980805.7029232499
-116.0,-47.0,0.0,980809.5276692563
-115.0,-47.0,0.0,980812.9620024767
-114.0,-47.0,0.0,980813.945503267
-113.0,-47.0,0.0,980811.4281213757
-112.0,-47.0,0.0,980806.0174618817
-111.0,-47.0,0.0,980799.7416537462
-110.0,-47.0,0.0,980795.0456510483
-109.0,-47.0,0.0,980793.5712270521
-108.0,-47.0,0.0,980795.385873306
-107.0,-47.0,0.0,980799.0628295185
-106.0,-47.0,0.0,980802.5321538649
-105.0,-47.0,0.0,980804.2010215453
-104.0,-47.0,0.0,980803.7167861469
-103.0,-47.0,0.0,980801.9782989555
-102.0,-47.0,0.0,980800.4451107802
-101.0,-47.0,0.0,980800.1911214301
-100.0,-47.0,0.0,980801.274533404
-99.0,-47.0,0.0,980802.7855482243
-98.0,-47.0,0.0,980803.5163098192
-97.0,-47.0,0.0,980802.8202791053
-96.0,-47.0,0.0,980801.1119531969
-95.0,-47.0,0.0,980799.6725264451
-94.0,-47.0,0.0,980799.8501941452
-93.0,-47.0,0.0,980802.1281920748
-92.0,-47.0,0.0,980805.6474955976
-91.0,-47.0,0.0,980808.5331954048
-90.0,-47.0,0.0,980808.9073450608
-89.0,-47.0,0.0,980806.041780572
-88.0,-47.0,0.0,980800.9701306829
-87.0,-47.0,0.0,980796.1379708787
-86.0,-47.0,0.0,980794.1975820186
-85.0,-47.0,0.0,980796.5590438999
-84.0,-47.0,0.0,980802.4980407219
-83.0,-47.0,0.0,980809.3646426012
-82.0,-47.0,0.0,980813.8578249635
-81.0,-47.0,0.0,980813.739994442
-80.0,-47.0,0.0,980809.0949319276
-79.0,-47.0,0.0,980802.4416913219
-78.0,-47.0,0.0,980797.6024386067
-77.0,-47.0,0.0,980797.8715436499
-76.0,-47.0,0.0,980804.3975491769
-75.0,-47.0,0.0,980815.5762451326
-74.0,-47.0,8.0,980825.2659437932
-73.0,-47.0,283.0,980749.3723426643
-72.0,-47.0,1974.0,980230.428077972
-71.0,-47.0,1217.0,980460.2598609828
-70.0,-47.0,783.0,980585.5169552704
-69.0,-47.0,380.0,980699.308670872
-68.0,-47.0,138.0,980764.6248923256
-67.0,-47.0,201.0,980739.1157070546
-66.0,-47.0,0.0,980798.8509878184
-65.0,-47.0,0.0,980799.6035932733
-64.0,-47.0,0.0,980801.8618093336
-63.0,-47.0,0.0,980804.025342634
-62.0,-47.0,0.0,980804.861804968
-61.0,-47.0,0.0,980803.7115828376
-60.0,-47.0,0.0,980800.5160579474
-59.0,-47.0,0.0,980795.742827948
-58.0,-47.0,0.0,980790.2344941577
-57.0,-47.0,0.0,980784.9676762169
-56.0,-47.0,0.0,980780.7417889287
-55.0,-47.0,0.0,980777.8949530371
-54.0,-47.0,0.0,980776.1901815219
-53.0,-47.0,0.0,980774.9651284796
-52.0,-47.0,0.0,980773.5015203136
-51.0,-47.0,0.0,980771.4292261846
-50.0,-47.0,0.0,980768.9365512149
-49.0,-47.0,0.0,980766.6573653384
-48.0,-47.0,0.0,980765.2958323917
-47.0,-47.0,0.0,980765.2121678944
-46.0,-47.0,0.0,980766.220300844
-45.0,-47.0,0.0,980767.717947663
-44.0,-47.0,0.0,980769.0621897449
-43.0,-47.0,0.0,980769.951659433
-42.0,-47.0,0.0,980770.577011015
-41.0,-47.0,0.0,980771.452615769
-40.0,-47.0,0.0,980773.0456618892
-39.0,-47.0,0.0,980775.4439198296
-38.0,-47.0,0.0,980778.2731337189
-37.0,-47.0,0.0,980780.9129350504
-36.0,-47.0,0.0,980782.8724191895
-35.0,-47.0,0.0,980784.0912220784
-34.0,-47.0,0.0,980784.9842957235
-33.0,-47.0,0.0,980786.2093961504
-32.0,-47.0,0.0,980788.3015471456
-31.0,-47.0,0.0,980791.388004632
-30.0,-47.0,0.0,980795.1355496377
-29.0,-47.0,0.0,980798.9367653975
-28.0,-47.0,0.0,980802.2076765449
-27.0,-47.0,0.0,980804.6247766736
-26.0,-47.0,0.0,980806.19099943
-25.0,-47.0,0.0,980807.136464682
-24.0,-47.0,0.0,980807.7516538278
-23.0,-47.0,0.0,980808.2644750803
-22.0,-47.0,0.0,980808.8128496627
-21.0,-47.0,0.0,980809.4842395904
-20.0,-47.0,0.0,980810.3533496776
-19.0,-47.0,0.0,980811.4728393281
-18.0,-47.0,0.0,980812.8316514362
-17.0,-47.0,0.0,980814.3365611251
-16.0,-47.0,0.0,980815.8569897534
-15.0,-47.0,0.0,980817.3117060153
-14.0,-47.0,0.0,980818.7214390817
-13.0,-47.0,0.0,980820.1573236625
-12.0,-47.0,0.0,980821.5905193944
-11.0,-47.0,0.0,980822.7433740294
-10.0,-47.0,0.0,980823.0799514467
-9.0,-47.0,0.0,980822.0074438234
-8.0,-47.0,0.0,980819.2173499732
-7.0,-47.0,0.0,980814.9690987325
-6.0,-47.0,0.0,980810.1074965848
-5.0,-47.0,0.0,980805.7403358812
-4.0,-47.0,0.0,980802.7144537965
-3.0,-47.0,0.0,980801.1827964707
-2.0,-47.0,0.0,980800.5380173698
-1.0,-47.0,0.0,980799.7890847939
0.0,-47.0,0.0,980798.1871352632
1.0,-47.0,0.0,980795.7344532739
2.0,-47.0,0.0,980793.2550446648
3.0,-47.0,0.0,980791.9537471296
4.0,-47.0,0.0,980792.698832785
5.0,-47.0,0.0,980795.4418211489
6.0,-47.0,0.0,980799.1234041592
7.0,-47.0,0.0,980802.1402557306
8.0,-47.0,0.0,980803.1271832144
9.0,-47.0,0.0,980801.6328540872
10.0,-47.0,0.0,980798.3349618211
11.0,-47.0,0.0,980794.7034214195
12.0,-47.0,0.0,980792.3169191091
13.0,-47.0,0.0,980792.1985585857
14.0,-47.0,0.0,980794.4829734783
15.0,-47.0,0.0,980798.5136511949
16.0,-47.0,0.0,980803.2354341709
17.0,-47.0,0.0,980807.6272604744
18.0,-47.0,0.0,980810.963259825
