Latitude,Longitude,MagneticField(nT)
45,-90,57385.3
45,-89,57356.5
45,-88,57322.3
45,-87,57275.6
45,-86,57215.2
45,-85,57142.1
45,-84,57064.2
45,-83,56978.4
45,-82,56883.5
45,-81,56773.5
45,-80,56653.9
45,-79,56522.6
45,-78,56386
45,-77,56244
45,-76,56095.7
45,-75,55936.7
45,-74,55765.2
45,-73,55592.4
45,-72,55400.1
45,-71,55208.9
45,-70,55014.7
45,-69,54822.9
45,-68,54615.6
45,-67,54407.4
45,-66,54191.6
45,-65,53970.2
45,-64,53748.2
45,-63,53520.3
45,-62,53295.5
45,-61,53065.7
45,-60,52834.7
45,-59,52602.9
45,-58,52370.8
45,-57,52138.9
45,-56,51907.7
45,-55,51677.7
45,-54,51449.2
45,-53,51222.7
45,-52,50998.7
45,-51,50777.4
45,-50,50559.2
45,-49,50344.6
45,-48,50133.7
45,-47,49926.9
45,-46,49724.4
45,-45,49526.6
45,-44,49333.5
45,-43,49145.4
45,-42,48962.5
45,-41,48784.8
45,-40,48612.6
45,-39,48445.9
45,-38,48284.8
45,-37,48129.5
45,-36,47979.8
45,-35,47835.9
45,-34,47697.9
45,-33,47565.6
45,-32,47439.1
45,-31,47318.5
45,-30,47203.7
45,-29,47094.6
45,-28,46991.3
45,-27,46893.7
45,-26,46801.8
45,-25,46715.6
45,-24,46634.9
45,-23,46559.8
45,-22,46490.2
45,-21,46426.1
45,-20,46367.5
45,-19,46314.2
45,-18,46266.2
45,-17,46223.4
45,-16,46185.8
45,-15,46153.4
45,-14,46126
45,-13,46103.6
45,-12,46086.1
45,-11,46073.5
45,-10,46065.5
45,-9,46062.2
45,-8,46063.5
45,-7,46069.1
45,-6,46079.1
45,-5,46093.3
45,-4,46111.6
45,-3,46133.8
45,-2,46159.8
45,-1,46188.9
45,0,46221.9
45,1,46255
45,2,46287.2
45,3,46320.8
45,4,46372.3
45,5,46434.1
45,6,46438.9
45,7,46487.7
45,8,46595.5
45,9,46657.8
45,10,46720.3
45,11,46784.3
45,12,46850.1
45,13,46917.6
45,14,46982.3
45,15,47039.8
45,16,47121
45,17,47192.7
45,18,47278.4
45,19,47356.8
45,20,47435.8
45,21,47515.3
45,22,47586.9
45,23,47678.5
45,24,47761.1
45,25,47847
45,26,47941
45,27,48034.7
45,28,48127.9
45,29,48221.6
45,30,48317.1
45,31,48414.3
45,32,48513.5
45,33,48614.7
45,34,48713.2
45,35,48814.1
45,36,48930.6
45,37,49040.2
45,38,49152.1
45,39,49265.9
45,40,49381.1
45,41,49496.9
45,42,49611.8
45,43,49737.9
45,44,49869
45,45,50002.2
45,46,50135
45,47,50269.4
45,48,50406.4
45,49,50545.9
45,50,50688.1
45,51,50832.9
45,52,50980.2
45,53,51130.1
45,54,51282.4
45,55,51435.8
45,56,51592.4
45,57,51750.1
45,58,51910.2
45,59,52077.4
45,60,52243.2
45,61,52410.3
45,62,52578.9
45,63,52748.5
45,64,52920.2
45,65,53092.8
45,66,53266.8
45,67,53441.7
45,68,53617.2
45,69,53791.1
45,70,53967.3
45,71,54141.1
45,72,54316.7
45,73,54487.3
45,74,54665.2
45,75,54838.1
45,76,55009.3
45,77,55179
45,78,55345.1
45,79,55470.2
45,80,55593.9
45,81,55807.4
45,82,55984.5
45,83,56150.9
45,84,56298.7
45,85,56442
45,86,56580.5
45,87,56712
45,88,56835.8
45,89,56958.7
45,90,57064.2
45,91,57166
45,92,57263.7
45,93,57350.7
45,94,57439.8
45,95,57498.6
45,96,57607.7
45,97,57662.8
45,98,57687.8
45,99,57749.7
45,100,57784
45,101,57832
45,102,57847.6
45,103,57855.5
45,104,57853.8
45,105,57833.7
45,106,57812.8
45,107,57777.9
45,108,57731.9
45,109,57675.4
45,110,57607.3
45,111,57524
45,112,57429.8
45,113,57323.4
45,114,57200.2
45,115,57078.5
45,116,56957.4
45,117,56805.3
45,118,56651.2
45,119,56483
45,120,56307.1
45,121,56137
45,122,55948.8
45,123,55745.3
45,124,55532
45,125,55310.3
45,126,55080.4
45,127,54845.1
45,128,54600.4
45,129,54330.6
45,130,54090.9
45,131,53831.5
45,132,53575.6
45,133,53306.9
45,134,53030.2
