Latitude,Longitude,MagneticField(nT)
-45.0,90.0,57203.3
-45.0,91.0,57575.9
-45.0,92.0,57939.3
-45.0,93.0,58293.2
-45.0,94.0,58637.4
-45.0,95.0,58971.7
-45.0,96.0,59296.1
-45.0,97.0,59610.3
-45.0,98.0,59914.2
-45.0,99.0,60207.7
-45.0,100.0,60490.8
-45.0,101.0,60763.3
-45.0,102.0,61025.2
-45.0,103.0,61276.5
-45.0,104.0,61517.1
-45.0,105.0,61747.1
-45.0,106.0,61966.4
-45.0,107.0,62175.1
-45.0,108.0,62373.1
-45.0,109.0,62560.6
-45.0,110.0,62737.6
-45.0,111.0,62904.1
-45.0,112.0,63060.2
-45.0,113.0,63206.0
-45.0,114.0,63341.6
-45.0,115.0,63467.1
-45.0,116.0,63582.6
-45.0,117.0,63688.2
-45.0,118.0,63783.9
-45.0,119.0,63870.0
-45.0,120.0,63946.5
-45.0,121.0,64013.5
-45.0,122.0,64071.3
-45.0,123.0,64119.8
-45.0,124.0,64159.4
-45.0,125.0,64190.0
-45.0,126.0,64211.8
-45.0,127.0,64225.0
-45.0,128.0,64229.8
-45.0,129.0,64226.2
-45.0,130.0,64214.5
-45.0,131.0,64194.7
-45.0,132.0,64167.2
-45.0,133.0,64131.9
-45.0,134.0,64089.1
-45.0,135.0,64039.0
-45.0,136.0,63981.6
-45.0,137.0,63917.3
-45.0,138.0,63846.0
-45.0,139.0,63768.1
-45.0,140.0,63683.5
-45.0,141.0,63592.6
-45.0,142.0,63495.4
-45.0,143.0,63392.2
-45.0,144.0,63282.9
-45.0,145.0,63167.8
-45.0,146.0,63047.1
-45.0,147.0,62920.7
-45.0,148.0,62789.0
-45.0,149.0,62651.9
-45.0,150.0,62509.7
-45.0,151.0,62362.4
-45.0,152.0,62210.1
-45.0,153.0,62053.0
-45.0,154.0,61891.3
-45.0,155.0,61724.9
-45.0,156.0,61554.1
-45.0,157.0,61378.9
-45.0,158.0,61199.5
-45.0,159.0,61016.0
-45.0,160.0,60828.5
-45.0,161.0,60637.2
-45.0,162.0,60442.2
-45.0,163.0,60243.7
-45.0,164.0,60041.8
-45.0,165.0,59836.7
-45.0,166.0,59628.5
-45.0,167.0,59417.3
-45.0,168.0,59190.5
-45.0,169.0,58959.1
-45.0,170.0,58749.8
-45.0,171.0,58545.5
-45.0,172.0,58323.9
-45.0,173.0,58098.9
-45.0,174.0,57872.2
-45.0,175.0,57643.9
-45.0,176.0,57414.2
-45.0,177.0,57183.3
-45.0,178.0,56951.3
-45.0,179.0,56718.4
-45.0,180.0,56484.7
-46.0,-180.0,56940.5
-46.0,-179.0,56708.3
-46.0,-178.0,56475.5
-46.0,-177.0,56242.3
-46.0,-176.0,56008.8
-46.0,-175.0,55775.0
-46.0,-174.0,55541.1
-46.0,-173.0,55307.1
-46.0,-172.0,55073.2
-46.0,-171.0,54839.3
-46.0,-170.0,54605.5
-46.0,-169.0,54371.9
-46.0,-168.0,54138.6
-46.0,-167.0,53905.5
-46.0,-166.0,53672.7
-46.0,-165.0,53440.2
-46.0,-164.0,53208.1
-46.0,-163.0,52976.3
-46.0,-162.0,52744.8
-46.0,-161.0,52513.7
-46.0,-160.0,52282.9
-46.0,-159.0,52052.5
-46.0,-158.0,51822.4
-46.0,-157.0,51592.6
-46.0,-156.0,51363.2
-46.0,-155.0,51133.9
-46.0,-154.0,50905.0
-46.0,-153.0,50676.2
-46.0,-152.0,50447.5
-46.0,-151.0,50219.0
-46.0,-150.0,49990.6
-46.0,-149.0,49762.1
-46.0,-148.0,49533.6
-46.0,-147.0,49305.0
-46.0,-146.0,49076.1
-46.0,-145.0,48847.0
-46.0,-144.0,48617.5
-46.0,-143.0,48387.4
-46.0,-142.0,48156.8
-46.0,-141.0,47925.5
-46.0,-140.0,47693.3
-46.0,-139.0,47460.2
-46.0,-138.0,47226.0
-46.0,-137.0,46990.6
-46.0,-136.0,46753.8
-46.0,-135.0,46515.5
-46.0,-134.0,46275.5
-46.0,-133.0,46033.7
-46.0,-132.0,45789.9
-46.0,-131.0,45544.0
-46.0,-130.0,45295.8
-46.0,-129.0,45045.1
-46.0,-128.0,44791.8
-46.0,-127.0,44535.8
-46.0,-126.0,44276.9
-46.0,-125.0,44015.0
-46.0,-124.0,43750.0
-46.0,-123.0,43481.7
-46.0,-122.0,43210.0
-46.0,-121.0,42934.9
-46.0,-120.0,42656.2
-46.0,-119.0,42374.0
-46.0,-118.0,42088.1
-46.0,-117.0,41798.5
-46.0,-116.0,41505.3
-46.0,-115.0,41208.3
-46.0,-114.0,40907.7
-46.0,-113.0,40603.5
-46.0,-112.0,40295.7
-46.0,-111.0,39984.4
-46.0,-110.0,39669.7
-46.0,-109.0,39351.7
-46.0,-108.0,39030.7
-46.0,-107.0,38706.6
-46.0,-106.0,38379.7
-46.0,-105.0,38050.3
-46.0,-104.0,37718.5
-46.0,-103.0,37384.5
-46.0,-102.0,37048.7
-46.0,-101.0,36711.2
-46.0,-100.0,36372.5
-46.0,-99.0,36032.7
-46.0,-98.0,35692.3
-46.0,-97.0,35351.5
-46.0,-96.0,35010.7
-46.0,-95.0,34670.3
-46.0,-94.0,34330.6
-46.0,-93.0,33992.1
-46.0,-92.0,33655.2
-46.0,-91.0,33320.1
-46.0,-90.0,32987.5
-46.0,-89.0,32657.6
-46.0,-88.0,32330.9
-46.0,-87.0,32007.8
-46.0,-86.0,31688.7
-46.0,-85.0,31374.2
-46.0,-84.0,31064.5
-46.0,-83.0,30760.1
-46.0,-82.0,30461.4
-46.0,-81.0,30168.8
-46.0,-80.0,29882.6
-46.0,-79.0,29603.3
-46.0,-78.0,29331.3
-46.0,-77.0,29066.7
-46.0,-76.0,28810.1
-46.0,-75.0,28561.3
-46.0,-74.0,28321.3
-46.0,-73.0,28082.1
-46.0,-72.0,27858.5
-46.0,-71.0,27645.6
-46.0,-70.0,27444.1
-46.0,-69.0,27251.4
