Latitude,Longitude,MagneticField(nT)
-45.0,90.0,56864.7
-45.0,91.0,57263.2
-45.0,92.0,57651.5
-45.0,93.0,58029.5
-45.0,94.0,58396.8
-45.0,95.0,58753.4
-45.0,96.0,59099.0
-45.0,97.0,59433.4
-45.0,98.0,59756.6
-45.0,99.0,60068.4
-45.0,100.0,60368.8
-45.0,101.0,60657.7
-45.0,102.0,60935.0
-45.0,103.0,61200.7
-45.0,104.0,61454.9
-45.0,105.0,61697.6
-45.0,106.0,61928.8
-45.0,107.0,62148.6
-45.0,108.0,62357.0
-45.0,109.0,62554.2
-45.0,110.0,62740.3
-45.0,111.0,62915.3
-45.0,112.0,63079.4
-45.0,113.0,63232.8
-45.0,114.0,63375.6
-45.0,115.0,63507.9
-45.0,116.0,63629.8
-45.0,117.0,63741.7
-45.0,118.0,63843.5
-45.0,119.0,63935.5
-45.0,120.0,64017.8
-45.0,121.0,64090.6
-45.0,122.0,64154.1
-45.0,123.0,64208.4
-45.0,124.0,64253.7
-45.0,125.0,64290.2
-45.0,126.0,64318.0
-45.0,127.0,64337.3
-45.0,128.0,64348.3
-45.0,129.0,64351.1
-45.0,130.0,64345.9
-45.0,131.0,64332.8
-45.0,132.0,64312.1
-45.0,133.0,64284.0
-45.0,134.0,64248.4
-45.0,135.0,64205.7
-45.0,136.0,64156.1
-45.0,137.0,64099.5
-45.0,138.0,64036.3
-45.0,139.0,63966.6
-45.0,140.0,63890.6
-45.0,141.0,63808.3
-45.0,142.0,63719.9
-45.0,143.0,63625.7
-45.0,144.0,63525.7
-45.0,145.0,63420.0
-45.0,146.0,63308.9
-45.0,147.0,63192.4
-45.0,148.0,63070.6
-45.0,149.0,62943.8
-45.0,150.0,62811.9
-45.0,151.0,62675.2
-45.0,152.0,62533.7
-45.0,153.0,62387.5
-45.0,154.0,62236.8
-45.0,155.0,62081.7
-45.0,156.0,61922.3
-45.0,157.0,61758.6
-45.0,158.0,61590.9
-45.0,159.0,61419.2
-45.0,160.0,61243.6
-45.0,161.0,61064.3
-45.0,162.0,60881.4
