Longitude,Latitude,Height,Gravity(mgal)
-138.0,38.0,0.0,979966.6855719293
-137.0,38.0,0.0,979966.2268887573
-136.0,38.0,0.0,979968.1998773634
-135.0,38.0,0.0,979971.232585848
-134.0,38.0,0.0,979973.1519580417
-133.0,38.0,0.0,979972.541453408
-132.0,38.0,0.0,979969.788786917
-131.0,38.0,0.0,979966.7856237117
-130.0,38.0,0.0,979965.4989234327
-129.0,38.0,0.0,979966.5378246512
-128.0,38.0,0.0,979968.8499987648
-127.0,38.0,0.0,979970.7746932104
-126.0,38.0,0.0,979971.5795680915
-125.0,38.0,0.0,979972.2034315432
-124.0,38.0,0.0,979974.553035388
-123.0,38.0,44.0,979966.2925350779
-122.0,38.0,40.0,979975.1165786781
-121.0,38.0,48.0,979980.074565051
-120.0,38.0,1633.0,979495.5873277657
-119.0,38.0,1948.0,979399.0796279565
-118.0,38.0,1397.0,979567.0046858913
-117.0,38.0,1611.0,979499.0105634329
-116.0,38.0,1482.0,979538.9121020995
-115.0,38.0,1635.0,979494.0680260707
-114.0,38.0,2117.0,979348.1609523552
-113.0,38.0,1855.0,979429.9521326482
-112.0,38.0,2239.0,979310.2981552304
-111.0,38.0,1875.0,979420.8382667818
-110.0,38.0,1866.0,979424.4847609574
-109.0,38.0,2258.0,979308.9754703256
-108.0,38.0,2536.0,979231.9950531939
-107.0,38.0,3742.0,978868.252358163
-106.0,38.0,2312.0,979311.7345704926
-105.0,38.0,2326.0,979301.6771921396
-104.0,38.0,1368.0,979584.4054238189
-103.0,38.0,1216.0,979616.4852086225
-102.0,38.0,1026.0,979664.3240628451
-101.0,38.0,884.0,979705.0191650093
-100.0,38.0,761.0,979746.6320253097
-99.0,38.0,625.0,979794.3274260744
-98.0,38.0,482.0,979840.7451079107
-97.0,38.0,417.0,979856.8125164224
-96.0,38.0,324.0,979876.8245984368
-95.0,38.0,313.0,979871.7993763965
-94.0,38.0,239.0,979891.6131495562
-93.0,38.0,269.0,979886.9101624968
-92.0,38.0,259.0,979900.0111140362
-91.0,38.0,354.0,979881.275345628
-90.0,38.0,111.0,979962.698989943
-89.0,38.0,124.0,979958.9683601971
-88.0,38.0,108.0,979959.4582061112
-87.0,38.0,139.0,979944.089363115
-86.0,38.0,131.0,979942.4850549523
-85.0,38.0,236.0,979909.0203713191
-84.0,38.0,304.0,979889.458251236
-83.0,38.0,287.0,979897.414648671
-82.0,38.0,267.0,979906.7986101869
-81.0,38.0,561.0,979819.5893956749
-80.0,38.0,861.0,979730.595366208
-79.0,38.0,444.0,979862.039456613
-78.0,38.0,123.0,979961.6775081368
-77.0,38.0,45.0,979983.0294644042
-76.0,38.0,0.0,979991.0827677085
-75.0,38.0,0.0,979983.6618690323
-74.0,38.0,0.0,979976.6270278
-73.0,38.0,0.0,979971.1800361999
-72.0,38.0,0.0,979967.1595210206
-71.0,38.0,0.0,979963.5389655312
-70.0,38.0,0.0,979959.6091921336
-69.0,38.0,0.0,979955.8725244912
-68.0,38.0,0.0,979953.8982749894
-67.0,38.0,0.0,979955.2112638142
-66.0,38.0,0.0,979960.0512330557
-65.0,38.0,0.0,979966.9515888497
-64.0,38.0,0.0,979973.469755832
-63.0,38.0,0.0,979977.5523548345
-62.0,38.0,0.0,979978.5867470995
-61.0,38.0,0.0,979977.4740441289
-60.0,38.0,0.0,979975.7975688541
-59.0,38.0,0.0,979974.7742611761
-58.0,38.0,0.0,979974.7264570632
-57.0,38.0,0.0,979975.3203547308
-56.0,38.0,0.0,979976.211134396
-55.0,38.0,0.0,979977.4834286463
-54.0,38.0,0.0,979979.532935336
-53.0,38.0,0.0,979982.5485674856
-52.0,38.0,0.0,979986.0961696226
-51.0,38.0,0.0,979989.213453635
-50.0,38.0,0.0,979990.9967503139
-49.0,38.0,0.0,979991.2479139935
-48.0,38.0,0.0,979990.679542356
-47.0,38.0,0.0,979990.4972190646
-46.0,38.0,0.0,979991.6377211073
-45.0,38.0,0.0,979994.1944034445
-44.0,38.0,0.0,979997.4241817431
-43.0,38.0,0.0,980000.3154653409
-42.0,38.0,0.0,980002.3099731059
-41.0,38.0,0.0,980003.6841430817
-40.0,38.0,0.0,980005.3512473187
-39.0,38.0,0.0,980008.2451483393
-38.0,38.0,0.0,980012.7085775725
-37.0,38.0,0.0,980018.269297092
-36.0,38.0,0.0,980023.9032090624
-35.0,38.0,0.0,980028.5703227395
-34.0,38.0,0.0,980031.6775243296
-33.0,38.0,0.0,980033.2318092382
-32.0,38.0,0.0,980033.6856235496
-31.0,38.0,0.0,980033.6551469631
-30.0,38.0,0.0,980033.6953850648
-29.0,38.0,0.0,980034.1769270574
-28.0,38.0,0.0,980035.1772454665
-27.0,38.0,0.0,980036.3118051699
-26.0,38.0,0.0,980036.5898394496
-25.0,38.0,0.0,980034.5342057763
-24.0,38.0,0.0,980028.7598269875
-23.0,38.0,0.0,980018.9001089517
-22.0,38.0,0.0,980006.3796633705
-21.0,38.0,0.0,979994.3825558528
-20.0,38.0,0.0,979986.6957928473
-19.0,38.0,0.0,979985.8249936257
-18.0,38.0,0.0,979991.432945539
-17.0,38.0,0.0,980000.205972828
-16.0,38.0,0.0,980007.5063178291
-15.0,38.0,0.0,980010.002988321
-14.0,38.0,0.0,980007.6778419368
-13.0,38.0,0.0,980003.829667118
-12.0,38.0,0.0,980002.9288504365
-11.0,38.0,0.0,980007.6348150144
-10.0,38.0,0.0,980016.9402901864
-9.0,38.0,0.0,980026.7120645054
-8.0,38.0,170.0,979979.765963396
-7.0,38.0,449.0,979892.636048928
-6.0,38.0,402.0,979900.920087917
-5.0,38.0,440.0,979881.3023258947
-4.0,38.0,258.0,979931.4214923868
-3.0,38.0,734.0,979781.5542564288
-2.0,38.0,903.0,979728.1457212787
-1.0,38.0,62.0,979985.735625232
0.0,38.0,0.0,980001.078857415
1.0,38.0,0.0,979996.1936863795
2.0,38.0,0.0,979992.4086724254
3.0,38.0,0.0,979991.6752707337
4.0,38.0,0.0,979994.360101893
5.0,38.0,0.0,979999.0812222575
6.0,38.0,0.0,980003.6259827842
7.0,38.0,0.0,980006.167689244
8.0,38.0,0.0,980006.0438326709
9.0,38.0,0.0,980003.893312008
10.0,38.0,0.0,980001.367961468
11.0,38.0,0.0,980000.597415635
12.0,38.0,0.0,980003.3356984829
13.0,38.0,167.0,979958.2282440704
14.0,38.0,365.0,979904.7679794389
15.0,38.0,1003.0,979711.7202325328
16.0,38.0,775.0,979776.7198341984
17.0,38.0,0.0,979998.6865045913
18.0,38.0,0.0,979972.8007288385
19.0,38.0,0.0,979947.9605355859
20.0,38.0,0.0,979936.4450874137
21.0,38.0,0.0,979946.9686147181
22.0,38.0,1051.0,979655.1813102833
23.0,38.0,910.0,979742.2817890231
24.0,38.0,44.0,980049.6143488496
25.0,38.0,0.0,980085.740591648
26.0,38.0,0.0,980086.3686496691
27.0,38.0,0.0,980071.1522810856
28.0,38.0,718.0,979830.6394826513
29.0,38.0,160.0,979992.1519368824
30.0,38.0,970.0,979743.2594118738
31.0,38.0,1365.0,979630.6043231993
32.0,38.0,1541.0,979585.3019692019
33.0,38.0,1243.0,979679.2302094229
34.0,38.0,1122.0,979709.825001024
35.0,38.0,1750.0,979504.5290963572
36.0,38.0,1460.0,979583.7094929059
37.0,38.0,1375.0,979604.4460886684
38.0,38.0,1358.0,979608.558463864
39.0,38.0,561.0,979854.4525828721
40.0,38.0,794.0,979781.0336045047
41.0,38.0,677.0,979814.6179238086
42.0,38.0,1335.0,979611.6841817197
43.0,38.0,2167.0,979361.2334025507
44.0,38.0,2117.0,979388.7959086186
45.0,38.0,1512.0,979588.6918800104
46.0,38.0,1297.0,979661.1303242419
47.0,38.0,1638.0,979547.6180448766
48.0,38.0,1644.0,979521.7418341987
49.0,38.0,0.0,979994.499944534
50.0,38.0,0.0,979960.2725213072
51.0,38.0,0.0,979937.6621561907
52.0,38.0,0.0,979933.2456282426
53.0,38.0,0.0,979946.3387946739
54.0,38.0,0.0,979969.6585038506
55.0,38.0,63.0,979973.288781189
56.0,38.0,427.0,979874.4550261108
57.0,38.0,1297.0,979605.4152805769
58.0,38.0,537.0,979826.921535684
59.0,38.0,115.0,979937.8361561827
60.0,38.0,138.0,979913.343012258
61.0,38.0,171.0,979893.8095552872
62.0,38.0,207.0,979882.8164371408
63.0,38.0,201.0,979890.6172211517
64.0,38.0,217.0,979891.1705177791
65.0,38.0,236.0,979885.279558064
66.0,38.0,536.0,979786.833633209
67.0,38.0,824.0,979691.2280054627
68.0,38.0,775.0,979706.302832691
69.0,38.0,1074.0,979626.7337919543
70.0,38.0,1467.0,979530.5760265491
71.0,38.0,4358.0,978669.4821817063
72.0,38.0,3906.0,978833.4595932151
73.0,38.0,4628.0,978620.716976406
74.0,38.0,4026.0,978797.6164344416
75.0,38.0,3759.0,978855.2892649577
76.0,38.0,3044.0,979042.9901110207
77.0,38.0,1438.0,979506.272268399
78.0,38.0,1280.0,979532.2794757551
79.0,38.0,1261.0,979527.1290774589
80.0,38.0,1242.0,979532.2981831708
81.0,38.0,1226.0,979543.0684598672
82.0,38.0,1221.0,979552.7160020147
83.0,38.0,1251.0,979550.728030184
84.0,38.0,1259.0,979553.5446140522
85.0,38.0,1280.0,979551.1946925129
86.0,38.0,1439.0,979506.940153293
87.0,38.0,3306.0,978938.3521024778
88.0,38.0,4072.0,978709.996735408
89.0,38.0,3814.0,978795.1767803059
90.0,38.0,3393.0,978925.4664496467
91.0,38.0,2865.0,979082.0083195213
92.0,38.0,2704.0,979120.8102854928
93.0,38.0,2686.0,979116.5031012137
94.0,38.0,2769.0,979088.3938162137
95.0,38.0,3212.0,978959.9649513686
96.0,38.0,4246.0,978657.6774734361
97.0,38.0,4326.0,978650.1865463644
98.0,38.0,4199.0,978699.6808046142
99.0,38.0,4440.0,978624.6410526576
100.0,38.0,3717.0,978837.1671763891
101.0,38.0,3842.0,978785.2489530336
102.0,38.0,2577.0,979165.3429088534
103.0,38.0,1551.0,979479.1209979549
104.0,38.0,1512.0,979494.1994769562
105.0,38.0,1388.0,979536.1637918685
106.0,38.0,1134.0,979615.2417017404
107.0,38.0,1416.0,979526.4992241923
108.0,38.0,1360.0,979543.5856450712
109.0,38.0,1159.0,979611.2166459395
110.0,38.0,1022.0,979665.3893448989
111.0,38.0,1019.0,979679.8303255667
112.0,38.0,1113.0,979658.8502245498
113.0,38.0,1268.0,979609.0030081457
114.0,38.0,309.0,979894.3115756173
115.0,38.0,47.0,979962.9367265071
116.0,38.0,16.0,979966.8289007443
117.0,38.0,11.0,979972.8981484979
118.0,38.0,2.0,979987.2548980787
119.0,38.0,0.0,979999.0628585926
120.0,38.0,0.0,980003.6795493898
121.0,38.0,0.0,980001.2693570842
122.0,38.0,0.0,979997.1055108083
123.0,38.0,0.0,979997.6899900977
124.0,38.0,0.0,980005.3287058471
125.0,38.0,0.0,980016.0739508368
126.0,38.0,45.0,980008.8501394751
127.0,38.0,76.0,979997.157080633
128.0,38.0,343.0,979905.4203972929
129.0,38.0,0.0,980001.2847092327
130.0,38.0,0.0,979996.7848611085
131.0,38.0,0.0,979998.4944833205
132.0,38.0,0.0,980001.4029395347
133.0,38.0,0.0,979999.728401176
134.0,38.0,0.0,979993.1232461552
135.0,38.0,0.0,979988.665810856
136.0,38.0,0.0,979996.2374854785
137.0,38.0,0.0,980020.2485772272
138.0,38.0,0.0,980054.0900352986
139.0,38.0,0.0,980082.223519427
140.0,38.0,309.0,979993.6711444479
141.0,38.0,0.0,980070.0097909404
142.0,38.0,0.0,980033.6217510963
143.0,38.0,0.0,979998.1604696467
144.0,38.0,0.0,979979.8074967181
145.0,38.0,0.0,979983.4902210622
146.0,38.0,0.0,980001.1386351456
147.0,38.0,0.0,980018.0820226736
148.0,38.0,0.0,980022.6500088755
149.0,38.0,0.0,980012.4563448832
150.0,38.0,0.0,979993.8929848752
151.0,38.0,0.0,979976.3777477165
152.0,38.0,0.0,979966.1150656595
153.0,38.0,0.0,979963.5406351598
154.0,38.0,0.0,979965.2288663054
155.0,38.0,0.0,979967.7448637747
156.0,38.0,0.0,979970.1079694924
157.0,38.0,0.0,979973.3582828926
158.0,38.0,0.0,979978.3262561976
159.0,38.0,0.0,979983.9560983558
160.0,38.0,0.0,979987.6781058304
161.0,38.0,0.0,979987.3707703549
162.0,38.0,0.0,979983.121488331
163.0,38.0,0.0,979977.2762272048
164.0,38.0,0.0,979972.7559798595
165.0,38.0,0.0,979971.0096010851
166.0,38.0,0.0,979971.1882419763
167.0,38.0,0.0,979971.1014381464
168.0,38.0,0.0,979969.1304979844
169.0,38.0,0.0,979965.5979774608
170.0,38.0,0.0,979962.5726658287
171.0,38.0,0.0,979962.2987692272
172.0,38.0,0.0,979965.4553609645
173.0,38.0,0.0,979970.5518376243
174.0,38.0,0.0,979974.9089903203
175.0,38.0,0.0,979976.5054794
176.0,38.0,0.0,979975.3367044189
177.0,38.0,0.0,979973.2936542034
178.0,38.0,0.0,979972.6619537184
179.0,38.0,0.0,979974.3670214996
180.0,38.0,0.0,979977.2845381197
-180.0,37.0,0.0,979892.783817536
-179.0,37.0,0.0,979894.9294309462
-178.0,37.0,0.0,979895.50911084
-177.0,37.0,0.0,979894.3632191296
-176.0,37.0,0.0,979892.8999066141
-175.0,37.0,0.0,979892.900254516
-174.0,37.0,0.0,979894.9869357928
-173.0,37.0,0.0,979898.0547937421
-172.0,37.0,0.0,979900.1570993884
-171.0,37.0,0.0,979900.1071602369
-170.0,37.0,0.0,979898.4418935984
-169.0,37.0,0.0,979896.9336909907
-168.0,37.0,0.0,979897.0706400749
-167.0,37.0,0.0,979898.7931678029
-166.0,37.0,0.0,979900.5372960557
-165.0,37.0,0.0,979900.5140106943
-164.0,37.0,0.0,979898.1311578084
-163.0,37.0,0.0,979894.4055940273
-162.0,37.0,0.0,979891.119903096
-161.0,37.0,0.0,979889.5190893929
-160.0,37.0,0.0,979889.6222997323
-159.0,37.0,0.0,979890.5714177361
-158.0,37.0,0.0,979891.5117433546
-157.0,37.0,0.0,979892.1452002595
-156.0,37.0,0.0,979892.5673228174
-155.0,37.0,0.0,979892.7664657533
-154.0,37.0,0.0,979892.4597099288
-153.0,37.0,0.0,979891.500990804
-152.0,37.0,0.0,979890.3986105041
-151.0,37.0,0.0,979890.2558725299
-150.0,37.0,0.0,979891.9668983232
-149.0,37.0,0.0,979895.284253593
-148.0,37.0,0.0,979898.6496256104
-147.0,37.0,0.0,979900.1114615108
-146.0,37.0,0.0,979898.7020441085
-145.0,37.0,0.0,979895.167582341
-144.0,37.0,0.0,979891.4134841175
-143.0,37.0,0.0,979889.0813761178
-142.0,37.0,0.0,979888.4108927437
-141.0,37.0,0.0,979888.3038257639
-140.0,37.0,0.0,979887.4846454848
-139.0,37.0,0.0,979885.7169703182
-138.0,37.0,0.0,979884.0019219258
-137.0,37.0,0.0,979883.5874331032
-136.0,37.0,0.0,979884.6792484808
-135.0,37.0,0.0,979886.0393239197
-134.0,37.0,0.0,979885.9117795235
-133.0,37.0,0.0,979883.5527901242
-132.0,37.0,0.0,979880.055729106
-131.0,37.0,0.0,979877.682410472
-130.0,37.0,0.0,979878.1366767802
-129.0,37.0,0.0,979881.1426647037
-128.0,37.0,0.0,979884.5302138643
-127.0,37.0,0.0,979885.8702579953
-126.0,37.0,0.0,979884.449668012
-125.0,37.0,0.0,979882.0334637054
-124.0,37.0,0.0,979881.733587265
-123.0,37.0,0.0,979885.7395175928
-122.0,37.0,84.0,979867.6491780535
-121.0,37.0,193.0,979842.6100939325
-120.0,37.0,95.0,979878.5783272382
-119.0,37.0,2129.0,979252.0317054419
-118.0,37.0,2525.0,979127.2934384564
-117.0,37.0,1443.0,979457.8040731507
-116.0,37.0,1210.0,979529.2595187709
-115.0,37.0,807.0,979656.7628211123
-114.0,37.0,673.0,979703.1671630812
-113.0,37.0,1538.0,979440.2763460195
-112.0,37.0,1549.0,979438.0034262568
-111.0,37.0,1418.0,979477.4457470605
-110.0,37.0,1512.0,979448.1674449901
-109.0,37.0,1438.0,979474.0403578179
-108.0,37.0,1999.0,979307.6699519752
-107.0,37.0,2535.0,979149.7132253324
-106.0,37.0,2448.0,979180.0393709921
-105.0,37.0,2761.0,979079.7323872448
-104.0,37.0,1880.0,979340.4598092035
-103.0,37.0,1352.0,979489.0331140445
-102.0,37.0,1116.0,979550.1429050581
-101.0,37.0,882.0,979617.662905842
-100.0,37.0,611.0,979704.0053606024
-99.0,37.0,557.0,979727.0202429292
-98.0,37.0,385.0,979784.5656031965
-97.0,37.0,361.0,979790.9357395598
-96.0,37.0,282.0,979809.2941744733
-95.0,37.0,243.0,979814.5180288883
-94.0,37.0,398.0,979764.1144625793
-93.0,37.0,413.0,979763.5740267024
-92.0,37.0,409.0,979773.9430198019
-91.0,37.0,196.0,979849.3156562211
-90.0,37.0,106.0,979882.7186033101
-89.0,37.0,142.0,979871.4104031331
-88.0,37.0,149.0,979864.8675216301
-87.0,37.0,144.0,979861.2854917136
-86.0,37.0,221.0,979834.4583427596
-85.0,37.0,258.0,979822.6846731384
-84.0,37.0,366.0,979790.530705331
-83.0,37.0,577.0,979726.6915140563
-82.0,37.0,662.0,979701.4750013654
-81.0,37.0,782.0,979665.9048543848
-80.0,37.0,436.0,979775.1511094208
-79.0,37.0,170.0,979860.0552813443
-78.0,37.0,101.0,979882.4611912138
-77.0,37.0,35.0,979900.1793892088
-76.0,37.0,0.0,979904.0602568348
-75.0,37.0,0.0,979894.5341860671
-74.0,37.0,0.0,979885.3160654072
-73.0,37.0,0.0,979878.8234712685
-72.0,37.0,0.0,979875.6805002925
-71.0,37.0,0.0,979874.7688141661
-70.0,37.0,0.0,979874.4568179895
-69.0,37.0,0.0,979873.9695018386
-68.0,37.0,0.0,979873.8561530568
-67.0,37.0,0.0,979875.3050359352
-66.0,37.0,0.0,979878.9624190272
-65.0,37.0,0.0,979884.2265870512
-64.0,37.0,0.0,979889.5238947837
-63.0,37.0,0.0,979893.2737075352
-62.0,37.0,0.0,979894.7674616394
-61.0,37.0,0.0,979894.3576399834
-60.0,37.0,0.0,979892.960218432
-59.0,37.0,0.0,979891.3866869493
-58.0,37.0,0.0,979890.046354196
-57.0,37.0,0.0,979889.1406374684
-56.0,37.0,0.0,979889.0084822631
-55.0,37.0,0.0,979890.1734920301
-54.0,37.0,0.0,979892.9593426606
-53.0,37.0,0.0,979896.9887014377
-52.0,37.0,0.0,979901.0663250712
-51.0,37.0,0.0,979903.6969506308
-50.0,37.0,0.0,979903.989324234
-49.0,37.0,0.0,979902.3418749283
-48.0,37.0,0.0,979900.3834950457
-47.0,37.0,0.0,979900.1200463185
-46.0,37.0,0.0,979902.7808504341
-45.0,37.0,0.0,979908.084604424
-44.0,37.0,0.0,979914.3908787777
-43.0,37.0,0.0,979919.6445378984
-42.0,37.0,0.0,979922.5313175069
-41.0,37.0,0.0,979923.1563305584
-40.0,37.0,0.0,979922.8790451388
-39.0,37.0,0.0,979923.457591115
-38.0,37.0,0.0,979926.0391257305
-37.0,37.0,0.0,979930.5669420352
-36.0,37.0,0.0,979935.8810208864
-35.0,37.0,0.0,979940.37934491
-34.0,37.0,0.0,979942.829887651
-33.0,37.0,0.0,979942.9092236634
-32.0,37.0,0.0,979941.2532680461
-31.0,37.0,0.0,979939.081633336
-30.0,37.0,0.0,979937.6366643776
-29.0,37.0,0.0,979937.6888432371
-28.0,37.0,0.0,979939.2484034243
-27.0,37.0,0.0,979941.5044074664
-26.0,37.0,0.0,979942.9769471124
-25.0,37.0,0.0,979941.9035437696
-24.0,37.0,0.0,979936.8812885936
-23.0,37.0,0.0,979927.6540218395
-22.0,37.0,0.0,979915.7042298801
-21.0,37.0,0.0,979904.1789605112
-20.0,37.0,0.0,979896.8707116025
-19.0,37.0,0.0,979896.5120197141
-18.0,37.0,0.0,979903.2300283879
-17.0,37.0,0.0,979914.1714162912
-16.0,37.0,0.0,979924.7656434216
-15.0,37.0,0.0,979931.0686594257
-14.0,37.0,0.0,979931.802571905
-13.0,37.0,0.0,979928.7562954073
-12.0,37.0,0.0,979925.2439267776
-11.0,37.0,0.0,979923.6746201165
-10.0,37.0,0.0,979923.9646792922
-9.0,37.0,0.0,979923.935664933
-8.0,37.0,0.0,979921.3561909102
-7.0,37.0,0.0,979916.0125923984
-6.0,37.0,3.0,979909.2287644896
-5.0,37.0,485.0,979757.2731967262
-4.0,37.0,997.0,979600.3283219027
-3.0,37.0,834.0,979654.5983625738
-2.0,37.0,158.0,979867.0655924885
-1.0,37.0,0.0,979916.8718944032
0.0,37.0,0.0,979914.6653240168
1.0,37.0,0.0,979911.4177192718
2.0,37.0,0.0,979910.2100781846
3.0,37.0,0.0,979912.7447347904
4.0,37.0,0.0,979918.2719639968
5.0,37.0,0.0,979924.3268709807
6.0,37.0,0.0,979928.4740997384
7.0,37.0,0.0,979929.635421829
8.0,37.0,0.0,979928.1947683229
9.0,37.0,50.0,979909.8117731276
10.0,37.0,5.0,979920.4207155034
11.0,37.0,20.0,979913.3855734019
12.0,37.0,0.0,979919.3897580403
13.0,37.0,0.0,979922.3493781474
14.0,37.0,0.0,979927.449207097
15.0,37.0,484.0,979781.3571302064
16.0,37.0,0.0,979926.5569832223
17.0,37.0,0.0,979910.3466313104
18.0,37.0,0.0,979883.354564993
19.0,37.0,0.0,979854.149138318
20.0,37.0,0.0,979835.9453407158
21.0,37.0,0.0,979839.9727670152
22.0,37.0,0.0,979868.5850325325
23.0,37.0,133.0,979871.5437536257
24.0,37.0,0.0,979955.1338620792
25.0,37.0,0.0,979980.0967210348
26.0,37.0,0.0,979980.5074571692
27.0,37.0,239.0,979887.7516989709
28.0,37.0,0.0,979937.1552101162
29.0,37.0,725.0,979697.2682963096
30.0,37.0,1639.0,979414.0981670195
31.0,37.0,42.0,979917.2009619443
32.0,37.0,2488.0,979174.5411135581
33.0,37.0,1383.0,979520.6141504473
34.0,37.0,2131.0,979284.867086688
35.0,37.0,65.0,979911.0082389619
36.0,37.0,161.0,979871.1350270264
37.0,37.0,839.0,979658.4095414538
38.0,37.0,399.0,979797.149820102
39.0,37.0,390.0,979805.2384916019
40.0,37.0,450.0,979789.1187368496
41.0,37.0,433.0,979792.1680196607
42.0,37.0,448.0,979784.0161747102
43.0,37.0,722.0,979700.5184923369
44.0,37.0,1761.0,979389.6229728835
45.0,37.0,1610.0,979452.8467809852
46.0,37.0,1284.0,979570.5566390115
47.0,37.0,2083.0,979332.5861833539
48.0,37.0,1311.0,979565.5875006675
49.0,37.0,1565.0,979468.199717591
50.0,37.0,831.0,979669.0220400536
51.0,37.0,0.0,979902.7424397928
52.0,37.0,0.0,979891.4103842345
53.0,37.0,0.0,979894.3450761393
54.0,37.0,0.0,979908.2151497465
55.0,37.0,42.0,979912.4461179405
56.0,37.0,1276.0,979543.4773883696
57.0,37.0,982.0,979635.4998883613
58.0,37.0,2279.0,979224.6732470355
59.0,37.0,2022.0,979285.4225410499
60.0,37.0,667.0,979683.0955181884
61.0,37.0,227.0,979803.452077816
62.0,37.0,303.0,979773.226463356
63.0,37.0,442.0,979731.144081244
64.0,37.0,428.0,979739.2497514099
65.0,37.0,293.0,979782.5981485737
66.0,37.0,279.0,979784.3321075905
67.0,37.0,308.0,979770.9264279117
68.0,37.0,343.0,979759.7460587891
69.0,37.0,825.0,979620.7649354672
70.0,37.0,1202.0,979525.9712182052
71.0,37.0,2630.0,979114.7819611965
72.0,37.0,5229.0,978341.6335187504
73.0,37.0,4843.0,978479.3182744728
74.0,37.0,5202.0,978372.1251467811
75.0,37.0,5048.0,978407.6920788792
76.0,37.0,3475.0,978869.8289650547
77.0,37.0,2982.0,978995.622453236
78.0,37.0,4189.0,978602.3744041902
79.0,37.0,2172.0,979211.5859742136
80.0,37.0,1437.0,979437.5765392112
81.0,37.0,1377.0,979465.0210906724
82.0,37.0,1447.0,979457.1815839313
83.0,37.0,1525.0,979446.432378729
84.0,37.0,2395.0,979186.9557843504
85.0,37.0,4189.0,978637.2420752888
86.0,37.0,4901.0,978417.6459317124
87.0,37.0,4305.0,978599.7517669891
88.0,37.0,4614.0,978502.6085840464
89.0,37.0,4361.0,978577.2679248801
90.0,37.0,4105.0,978648.9552723836
91.0,37.0,4358.0,978558.4127423298
92.0,37.0,3726.0,978736.8582164906
93.0,37.0,2904.0,978975.3291523911
94.0,37.0,2698.0,979031.9541457981
95.0,37.0,2682.0,979041.5329484091
96.0,37.0,2706.0,979048.3035063004
97.0,37.0,2993.0,978976.580961102
98.0,37.0,2948.0,979001.516590844
99.0,37.0,3855.0,978722.3363023037
100.0,37.0,3194.0,978916.903228412
101.0,37.0,3097.0,978933.7481332608
102.0,37.0,2934.0,978973.9257640906
103.0,37.0,2850.0,978996.5085865123
104.0,37.0,1924.0,979284.2127293911
105.0,37.0,1663.0,979368.2967737492
106.0,37.0,1446.0,979436.0720823752
107.0,37.0,1507.0,979414.7861511516
108.0,37.0,1518.0,979408.6967131429
109.0,37.0,1304.0,979475.8490550983
110.0,37.0,1002.0,979575.6143662941
111.0,37.0,1307.0,979491.0526543354
112.0,37.0,1041.0,979580.2101274369
113.0,37.0,1101.0,979562.3326855272
114.0,37.0,485.0,979746.826823262
115.0,37.0,34.0,979879.0646362461
116.0,37.0,28.0,979878.824013188
117.0,37.0,20.0,979886.9365226305
118.0,37.0,12.0,979900.2023394918
119.0,37.0,4.0,979912.3256277322
120.0,37.0,205.0,979853.445627414
121.0,37.0,100.0,979882.1999834168
122.0,37.0,3.0,979906.5144533257
123.0,37.0,0.0,979906.0616364109
124.0,37.0,0.0,979911.470561646
125.0,37.0,0.0,979920.4618902173
126.0,37.0,0.0,979926.692023135
127.0,37.0,6.0,979924.0629891984
128.0,37.0,200.0,979857.8574288749
129.0,37.0,734.0,979687.2003027576
130.0,37.0,0.0,979913.4265863367
131.0,37.0,0.0,979919.1045567101
132.0,37.0,0.0,979925.4243415856
133.0,37.0,0.0,979926.6589444936
134.0,37.0,0.0,979922.409533825
135.0,37.0,0.0,979919.1319272285
136.0,37.0,0.0,979925.3663645677
137.0,37.0,353.0,979835.0294501134
138.0,37.0,397.0,979845.2041042128
139.0,37.0,1134.0,979632.429073467
140.0,37.0,389.0,979857.1731028906
141.0,37.0,0.0,979950.9337254013
142.0,37.0,0.0,979915.5251410077
143.0,37.0,0.0,979888.6172519705
144.0,37.0,0.0,979881.9381485062
145.0,37.0,0.0,979894.3580885726
146.0,37.0,0.0,979913.5578198056
147.0,37.0,0.0,979924.9093300332
148.0,37.0,0.0,979920.968533752
149.0,37.0,0.0,979905.0863028512
150.0,37.0,0.0,979887.4160679501
151.0,37.0,0.0,979877.121267948
152.0,37.0,0.0,979876.7370704177
153.0,37.0,0.0,979882.2077917318
154.0,37.0,0.0,979887.4633562351
155.0,37.0,0.0,979889.2887777888
156.0,37.0,0.0,979888.8022196301
157.0,37.0,0.0,979889.1171382472
158.0,37.0,0.0,979891.8148209231
159.0,37.0,0.0,979895.3668330803
160.0,37.0,0.0,979896.5963061596
161.0,37.0,0.0,979893.6296085389
162.0,37.0,0.0,979887.7241940362
163.0,37.0,0.0,979882.4962320185
164.0,37.0,0.0,979881.2515003937
165.0,37.0,0.0,979884.5461636272
166.0,37.0,0.0,979889.7884295104
167.0,37.0,0.0,979893.0772072783
168.0,37.0,0.0,979891.8774940576
169.0,37.0,0.0,979886.667313014
170.0,37.0,0.0,979880.5301253112
171.0,37.0,0.0,979877.0942183248
172.0,37.0,0.0,979878.2518614115
173.0,37.0,0.0,979883.1230241605
174.0,37.0,0.0,979888.8354873357
175.0,37.0,0.0,979892.496701509
176.0,37.0,0.0,979892.9968337052
177.0,37.0,0.0,979891.4625997692
178.0,37.0,0.0,979890.1484828835
179.0,37.0,0.0,979890.6505259527
180.0,37.0,0.0,979892.783817536
