Longitude,Latitude,Height,Gravity(mgal)
-166.0,-1.0,0.0,978032.196523303
-165.0,-1.0,0.0,978034.6591410735
-164.0,-1.0,0.0,978036.8373549196
-163.0,-1.0,0.0,978038.1775083352
-162.0,-1.0,0.0,978038.927370331
-161.0,-1.0,0.0,978039.9910192435
-160.0,-1.0,0.0,978042.048655436
-159.0,-1.0,0.0,978044.6833741728
-158.0,-1.0,0.0,978046.600008007
-157.0,-1.0,0.0,978046.9997431976
-156.0,-1.0,0.0,978046.6729214302
-155.0,-1.0,0.0,978047.3146452246
-154.0,-1.0,0.0,978049.4682547059
-153.0,-1.0,0.0,978051.3690998344
-152.0,-1.0,0.0,978050.3825234125
-151.0,-1.0,0.0,978045.9309204664
-150.0,-1.0,0.0,978040.8174688334
-149.0,-1.0,0.0,978039.1697738762
-148.0,-1.0,0.0,978042.7215860336
-147.0,-1.0,0.0,978049.0785583704
-146.0,-1.0,0.0,978053.7561541811
-145.0,-1.0,0.0,978054.0200348361
-144.0,-1.0,0.0,978050.8583745824
-143.0,-1.0,0.0,978047.455690003
-142.0,-1.0,0.0,978046.0147712446
-141.0,-1.0,0.0,978046.0858650643
-140.0,-1.0,0.0,978045.6703516071
-139.0,-1.0,0.0,978043.563824772
-138.0,-1.0,0.0,978040.533057068
-137.0,-1.0,0.0,978038.4485406163
-136.0,-1.0,0.0,978038.5094709072
-135.0,-1.0,0.0,978040.2702237746
-134.0,-1.0,0.0,978042.1558120099
-133.0,-1.0,0.0,978042.7957127937
-132.0,-1.0,0.0,978041.9662641109
-131.0,-1.0,0.0,978040.4168272186
-130.0,-1.0,0.0,978038.844151252
-129.0,-1.0,0.0,978037.0366680332
-128.0,-1.0,0.0,978034.1206292791
-127.0,-1.0,0.0,978029.8116196154
-126.0,-1.0,0.0,978025.4056744996
-125.0,-1.0,0.0,978023.1969776208
-124.0,-1.0,0.0,978024.4840238433
-123.0,-1.0,0.0,978028.0120881181
-122.0,-1.0,0.0,978030.6483839775
-121.0,-1.0,0.0,978029.9707167367
-120.0,-1.0,0.0,978026.3528591843
-119.0,-1.0,0.0,978022.4563962573
-118.0,-1.0,0.0,978020.6636694391
-117.0,-1.0,0.0,978021.109407976
-116.0,-1.0,0.0,978022.2065097318
-115.0,-1.0,0.0,978022.7789693016
-114.0,-1.0,0.0,978023.2962421823
-113.0,-1.0,0.0,978025.0065413776
-112.0,-1.0,0.0,978028.2729045269
-111.0,-1.0,0.0,978032.1116493597
-110.0,-1.0,0.0,978035.2100167857
-109.0,-1.0,0.0,978036.94211675
-108.0,-1.0,0.0,978037.2863088237
-107.0,-1.0,0.0,978036.2622445136
-106.0,-1.0,0.0,978034.0279985301
-105.0,-1.0,0.0,978031.4343109
-104.0,-1.0,0.0,978029.7618122976
-103.0,-1.0,0.0,978029.4337304387
-102.0,-1.0,0.0,978029.370382985
-101.0,-1.0,0.0,978028.3659567514
-100.0,-1.0,0.0,978027.1507780429
-99.0,-1.0,0.0,978028.1687825551
-98.0,-1.0,0.0,978032.4590867261
-97.0,-1.0,0.0,978037.149965174
-96.0,-1.0,0.0,978037.4729526328
-95.0,-1.0,0.0,978032.1812361506
-94.0,-1.0,0.0,978026.2466348748
-93.0,-1.0,0.0,978026.525513353
-92.0,-1.0,0.0,978034.022453787
-91.0,-1.0,0.0,978041.5225405289
-90.0,-1.0,0.0,978040.5391070648
-89.0,-1.0,0.0,978030.886155868
-88.0,-1.0,0.0,978021.9254494
-87.0,-1.0,0.0,978022.896303177
-86.0,-1.0,0.0,978032.4041193157
-85.0,-1.0,0.0,978039.4239726685
-84.0,-1.0,0.0,978035.999812357
-83.0,-1.0,0.0,978027.9629213944
-82.0,-1.0,0.0,978030.6311167373
-81.0,-1.0,0.0,978052.351917689
-80.0,-1.0,171.0,978030.196714844
-79.0,-1.0,2918.0,977199.4626078309
-78.0,-1.0,1163.0,977733.7175597718
-77.0,-1.0,332.0,977964.1799438567
-76.0,-1.0,244.0,977968.6768393487
-75.0,-1.0,221.0,977973.1200454286
-74.0,-1.0,169.0,978004.0859545053
-73.0,-1.0,163.0,978022.511080416
-72.0,-1.0,154.0,978030.4821196217
-71.0,-1.0,205.0,978008.5738113441
-70.0,-1.0,122.0,978025.4079778211
-69.0,-1.0,135.0,978015.9523668857
-68.0,-1.0,94.0,978024.9440834925
-67.0,-1.0,79.0,978023.7675713928
-66.0,-1.0,80.0,978016.4189107008
-65.0,-1.0,70.0,978016.589067612
-64.0,-1.0,50.0,978026.65827948
-63.0,-1.0,49.0,978032.9479275693
-62.0,-1.0,51.0,978032.0216927368
-61.0,-1.0,61.0,978018.6206450408
-60.0,-1.0,200.0,977960.1329790136
-59.0,-1.0,156.0,977961.5977652525
-58.0,-1.0,166.0,977955.0326186864
-57.0,-1.0,90.0,977982.2960301773
-56.0,-1.0,148.0,977970.8292795176
-55.0,-1.0,258.0,977942.5525768856
-54.0,-1.0,453.0,977886.3841685004
-53.0,-1.0,109.0,977994.7188250042
-52.0,-1.0,41.0,978015.1306023928
-51.0,-1.0,17.0,978019.3812903896
-50.0,-1.0,19.0,978015.5602447395
-49.0,-1.0,4.0,978020.5233065184
-48.0,-1.0,26.0,978018.7805144927
-47.0,-1.0,9.0,978030.8318998963
-46.0,-1.0,0.0,978037.2471341306
-45.0,-1.0,0.0,978035.0391639054
-44.0,-1.0,0.0,978028.5625911178
-43.0,-1.0,0.0,978021.826230172
-42.0,-1.0,0.0,978017.8157202174
-41.0,-1.0,0.0,978016.7504676451
-40.0,-1.0,0.0,978017.1209169485
-39.0,-1.0,0.0,978017.743023628
-38.0,-1.0,0.0,978018.6521459668
-37.0,-1.0,0.0,978020.4146981089
-36.0,-1.0,0.0,978023.0377168033
-35.0,-1.0,0.0,978025.6586405361
-34.0,-1.0,0.0,978027.1915255022
-33.0,-1.0,0.0,978027.323967433
-32.0,-1.0,0.0,978027.089579027
-31.0,-1.0,0.0,978028.4376985689
-30.0,-1.0,0.0,978032.7716470094
-29.0,-1.0,0.0,978039.3673912835
-28.0,-1.0,0.0,978045.2029275065
-27.0,-1.0,0.0,978046.936377161
-26.0,-1.0,0.0,978043.7274570898
-25.0,-1.0,0.0,978038.2862736064
-24.0,-1.0,0.0,978034.803794528
-23.0,-1.0,0.0,978035.4597856192
-22.0,-1.0,0.0,978038.8549793824
-21.0,-1.0,0.0,978041.8921538645
-20.0,-1.0,0.0,978043.0431898157
-19.0,-1.0,0.0,978043.5074123229
-18.0,-1.0,0.0,978045.1823251011
-17.0,-1.0,0.0,978047.9649404729
-16.0,-1.0,0.0,978049.5876649965
-15.0,-1.0,0.0,978048.1871115823
-14.0,-1.0,0.0,978044.600884955
-13.0,-1.0,0.0,978041.6961633652
-12.0,-1.0,0.0,978041.4530151436
-11.0,-1.0,0.0,978043.0575053107
-10.0,-1.0,0.0,978044.0229425795
-9.0,-1.0,0.0,978042.9006987141
-8.0,-1.0,0.0,978040.5063466928
-7.0,-1.0,0.0,978038.5293362171
-6.0,-1.0,0.0,978037.4608015408
-5.0,-1.0,0.0,978036.3555928083
-4.0,-1.0,0.0,978034.5286231049
-3.0,-1.0,0.0,978032.8935597338
-2.0,-1.0,0.0,978033.1347566295
-1.0,-1.0,0.0,978035.6082316093
0.0,-1.0,0.0,978038.5287971412
1.0,-1.0,0.0,978039.6230050669
2.0,-1.0,0.0,978038.5695951373
3.0,-1.0,0.0,978037.4812409501
4.0,-1.0,0.0,978038.6787167843
5.0,-1.0,0.0,978041.9662652848
6.0,-1.0,0.0,978044.3627325224
7.0,-1.0,0.0,978042.8959771517
8.0,-1.0,0.0,978037.9214921328
9.0,-1.0,14.0,978029.2921548312
10.0,-1.0,24.0,978027.3146353296
11.0,-1.0,337.0,977938.0789602349
12.0,-1.0,650.0,977850.5068216984
13.0,-1.0,388.0,977935.0691846098
14.0,-1.0,483.0,977899.2738037978
15.0,-1.0,403.0,977908.8025600291
16.0,-1.0,321.0,977916.3539795467
17.0,-1.0,297.0,977909.9710628818
18.0,-1.0,316.0,977897.2672828701
19.0,-1.0,368.0,977880.0048115021
20.0,-1.0,340.0,977889.6315762915
21.0,-1.0,391.0,977874.0792204143
22.0,-1.0,419.0,977863.4010630824
23.0,-1.0,385.0,977870.0474972771
24.0,-1.0,468.0,977841.5056941065
25.0,-1.0,470.0,977843.8357748588
26.0,-1.0,508.0,977845.6798822118
27.0,-1.0,585.0,977845.8891417171
28.0,-1.0,894.0,977776.5817321372
29.0,-1.0,1840.0,977499.502707652
30.0,-1.0,1722.0,977531.3169752238
31.0,-1.0,1334.0,977630.2631062382
32.0,-1.0,397.0,977897.348283414
33.0,-1.0,397.0,977890.170900432
34.0,-1.0,397.0,977902.682029
35.0,-1.0,1761.0,977503.624328951
36.0,-1.0,2145.0,977400.094719902
37.0,-1.0,1559.0,977579.4886102014
38.0,-1.0,1182.0,977680.5472274896
39.0,-1.0,326.0,977926.3838285296
40.0,-1.0,109.0,977981.0432178545
41.0,-1.0,90.0,977982.157314702
42.0,-1.0,1.0,978007.9584877832
43.0,-1.0,0.0,978005.0440237165
44.0,-1.0,0.0,977999.2825049886
45.0,-1.0,0.0,977993.1994242739
46.0,-1.0,0.0,977989.685670797
47.0,-1.0,0.0,977990.5446892044
48.0,-1.0,0.0,977996.036277981
49.0,-1.0,0.0,978004.7900449808
50.0,-1.0,0.0,978013.9497289011
51.0,-1.0,0.0,978020.3413118713
52.0,-1.0,0.0,978022.4941013936
53.0,-1.0,0.0,978021.7002212413
54.0,-1.0,0.0,978020.6847191392
55.0,-1.0,0.0,978021.0010639289
56.0,-1.0,0.0,978021.8883753325
57.0,-1.0,0.0,978021.712597049
58.0,-1.0,0.0,978020.0437367004
59.0,-1.0,0.0,978017.7752607596
60.0,-1.0,0.0,978015.4061201384
61.0,-1.0,0.0,978012.1857956211
62.0,-1.0,0.0,978007.70559256
63.0,-1.0,0.0,978003.9057173027
64.0,-1.0,0.0,978004.1737006224
65.0,-1.0,0.0,978009.5181196668
66.0,-1.0,0.0,978016.0215839864
67.0,-1.0,0.0,978017.3525750078
68.0,-1.0,0.0,978010.6932441395
69.0,-1.0,0.0,978000.0272003472
70.0,-1.0,0.0,977992.867046926
71.0,-1.0,0.0,977993.3647354976
72.0,-1.0,0.0,977998.7567111892
73.0,-1.0,0.0,978002.5769020166
74.0,-1.0,0.0,978000.8852567008
75.0,-1.0,0.0,977994.9743959248
76.0,-1.0,0.0,977988.5231876579
77.0,-1.0,0.0,977983.4123787635
78.0,-1.0,0.0,977979.1393169443
79.0,-1.0,0.0,977975.604202701
80.0,-1.0,0.0,977974.7076307825
81.0,-1.0,0.0,977978.1035502035
82.0,-1.0,0.0,977984.0140886634
83.0,-1.0,0.0,977987.9215447576
84.0,-1.0,0.0,977987.3714327388
85.0,-1.0,0.0,977985.4978732755
86.0,-1.0,0.0,977988.4699340535
87.0,-1.0,0.0,977998.8553154739
88.0,-1.0,0.0,978012.1395783777
89.0,-1.0,0.0,978020.7866403224
90.0,-1.0,0.0,978021.9677909453
91.0,-1.0,0.0,978020.6626796828
92.0,-1.0,0.0,978024.5013908496
93.0,-1.0,0.0,978035.5716496664
94.0,-1.0,0.0,978047.783739002
95.0,-1.0,0.0,978052.599002707
96.0,-1.0,0.0,978047.3079311699
97.0,-1.0,0.0,978037.7246302606
98.0,-1.0,0.0,978033.1211553091
99.0,-1.0,0.0,978038.7013955648
100.0,-1.0,0.0,978052.3388121629
101.0,-1.0,1186.0,977701.010896456
102.0,-1.0,113.0,978042.1111442904
103.0,-1.0,11.0,978075.1676724688
104.0,-1.0,2.0,978072.0691313889
105.0,-1.0,0.0,978063.174443886
106.0,-1.0,0.0,978055.5809309619
107.0,-1.0,0.0,978054.8380290855
108.0,-1.0,0.0,978062.0900563255
109.0,-1.0,0.0,978073.3353517232
110.0,-1.0,7.0,978080.0236202911
111.0,-1.0,152.0,978038.2009858515
112.0,-1.0,165.0,978033.5208873741
113.0,-1.0,86.0,978058.4057530531
114.0,-1.0,111.0,978053.5740904211
115.0,-1.0,50.0,978073.3528848403
116.0,-1.0,150.0,978036.6050959553
117.0,-1.0,18.0,978067.0683795861
118.0,-1.0,0.0,978068.1345311904
119.0,-1.0,0.0,978078.4785667005
120.0,-1.0,640.0,977902.1185377651
121.0,-1.0,0.0,978114.6422731697
122.0,-1.0,398.0,977980.476849862
123.0,-1.0,0.0,978063.8641318163
124.0,-1.0,0.0,978014.9011353155
125.0,-1.0,0.0,977985.1027830365
126.0,-1.0,0.0,977990.8680261768
127.0,-1.0,0.0,978024.9461791534
128.0,-1.0,0.0,978064.2638790144
129.0,-1.0,0.0,978089.1164432198
130.0,-1.0,0.0,978096.1234662754
131.0,-1.0,30.0,978085.5467099565
132.0,-1.0,173.0,978040.6200355488
133.0,-1.0,940.0,977802.8559706488
134.0,-1.0,220.0,978018.3162924264
135.0,-1.0,0.0,978071.2129467597
136.0,-1.0,125.0,978016.3265092816
137.0,-1.0,0.0,978046.44619387
138.0,-1.0,0.0,978047.7416108608
139.0,-1.0,0.0,978052.217714976
140.0,-1.0,0.0,978052.5751713043
141.0,-1.0,0.0,978048.772605504
142.0,-1.0,0.0,978047.178787762
143.0,-1.0,0.0,978052.2592514371
144.0,-1.0,0.0,978060.6440358368
145.0,-1.0,0.0,978064.4217033191
146.0,-1.0,0.0,978059.7076145138
147.0,-1.0,0.0,978050.5390729053
148.0,-1.0,0.0,978043.7831106264
149.0,-1.0,0.0,978041.2670583549
150.0,-1.0,0.0,978038.4490447809
151.0,-1.0,0.0,978031.0898042748
152.0,-1.0,0.0,978021.8413691832
153.0,-1.0,0.0,978018.6240646945
154.0,-1.0,0.0,978026.1777571486
155.0,-1.0,0.0,978040.1995053786
156.0,-1.0,0.0,978050.7543473744
157.0,-1.0,0.0,978051.364422597
158.0,-1.0,0.0,978044.1250044092
159.0,-1.0,0.0,978036.0107320352
160.0,-1.0,0.0,978031.3218707416
161.0,-1.0,0.0,978028.7678546534
162.0,-1.0,0.0,978025.4704799341
163.0,-1.0,0.0,978021.9935837568
164.0,-1.0,0.0,978021.9272683478
165.0,-1.0,0.0,978026.7305516624
166.0,-1.0,0.0,978032.5418669475
167.0,-1.0,0.0,978033.3677136905
168.0,-1.0,0.0,978027.3966048151
169.0,-1.0,0.0,978019.3274182989
170.0,-1.0,0.0,978015.9878723996
171.0,-1.0,0.0,978019.9119794708
172.0,-1.0,0.0,978027.5095978451
173.0,-1.0,0.0,978033.1474134388
174.0,-1.0,0.0,978034.2694302672
175.0,-1.0,0.0,978032.4178184549
176.0,-1.0,0.0,978030.2055332029
177.0,-1.0,0.0,978028.4983912938
178.0,-1.0,0.0,978026.8017690681
179.0,-1.0,0.0,978025.4258099488
180.0,-1.0,0.0,978026.0386521249
-180.0,-2.0,0.0,978025.2473023549
-179.0,-2.0,0.0,978027.0463040161
-178.0,-2.0,0.0,978031.5658366265
-177.0,-2.0,0.0,978035.5120111041
-176.0,-2.0,0.0,978036.4644230924
-175.0,-2.0,0.0,978035.101786726
-174.0,-2.0,0.0,978034.0016467699
-173.0,-2.0,0.0,978034.6525367491
-172.0,-2.0,0.0,978036.0959429172
-171.0,-2.0,0.0,978036.4255985736
-170.0,-2.0,0.0,978035.1152349864
-169.0,-2.0,0.0,978033.555126812
-168.0,-2.0,0.0,978033.4947263123
-167.0,-2.0,0.0,978035.318373617
-166.0,-2.0,0.0,978037.8691789955
-165.0,-2.0,0.0,978039.6477842248
-164.0,-2.0,0.0,978040.0139684912
-163.0,-2.0,0.0,978039.4834857552
-162.0,-2.0,0.0,978039.2513865068
-161.0,-2.0,0.0,978040.4432242248
-160.0,-2.0,0.0,978043.4093524817
-159.0,-2.0,0.0,978047.3740631389
-158.0,-2.0,0.0,978050.8624828767
-157.0,-2.0,0.0,978052.8568404685
-156.0,-2.0,0.0,978053.7040983577
-155.0,-2.0,0.0,978054.6547184631
-154.0,-2.0,0.0,978056.2485526216
-153.0,-2.0,0.0,978057.3082836864
-152.0,-2.0,0.0,978056.004180646
-151.0,-2.0,0.0,978052.1764043233
-150.0,-2.0,0.0,978048.3040343724
-149.0,-2.0,0.0,978047.5767959272
-148.0,-2.0,0.0,978050.6856145833
-147.0,-2.0,0.0,978054.731218888
-146.0,-2.0,0.0,978055.7570350361
-145.0,-2.0,0.0,978052.5992391859
-144.0,-2.0,0.0,978048.1346111327
-143.0,-2.0,0.0,978046.5163085939
-142.0,-2.0,0.0,978049.0845498061
-141.0,-2.0,0.0,978053.0187004372
-140.0,-2.0,0.0,978054.0287294647
-139.0,-2.0,0.0,978050.3859914927
-138.0,-2.0,0.0,978044.428487466
-137.0,-2.0,0.0,978040.3166069365
-136.0,-2.0,0.0,978040.4009498544
-135.0,-2.0,0.0,978043.5869561648
-134.0,-2.0,0.0,978046.8618586672
-133.0,-2.0,0.0,978048.1414837049
-132.0,-2.0,0.0,978047.6702793882
-131.0,-2.0,0.0,978046.9486888376
-130.0,-2.0,0.0,978046.6440620188
-129.0,-2.0,0.0,978045.7830539345
-128.0,-2.0,0.0,978043.0559413944
-127.0,-2.0,0.0,978038.7978613849
-126.0,-2.0,0.0,978035.3904920045
-125.0,-2.0,0.0,978035.3392151296
-124.0,-2.0,0.0,978038.7326715267
-123.0,-2.0,0.0,978042.6962627069
-122.0,-2.0,0.0,978043.6733586696
-121.0,-2.0,0.0,978040.5117344087
-120.0,-2.0,0.0,978035.3564822158
-119.0,-2.0,0.0,978031.4665316067
-118.0,-2.0,0.0,978030.2010848309
-117.0,-2.0,0.0,978030.2215685368
-116.0,-2.0,0.0,978029.5049026627
-115.0,-2.0,0.0,978027.7587088285
-114.0,-2.0,0.0,978026.6143071901
-113.0,-2.0,0.0,978027.6742817443
-112.0,-2.0,0.0,978030.8553647315
-111.0,-2.0,0.0,978034.76963526
-110.0,-2.0,0.0,978038.2251117936
-109.0,-2.0,0.0,978040.7725860227
-108.0,-2.0,0.0,978041.9483287085
-107.0,-2.0,0.0,978040.9364021168
-106.0,-2.0,0.0,978037.749887931
-105.0,-2.0,0.0,978034.4064968104
-104.0,-2.0,0.0,978033.7668102497
-103.0,-2.0,0.0,978036.4866083656
-102.0,-2.0,0.0,978039.6482351233
-101.0,-2.0,0.0,978039.5133863558
-100.0,-2.0,0.0,978035.9109940159
-99.0,-2.0,0.0,978032.9556900252
-98.0,-2.0,0.0,978034.4341816471
-97.0,-2.0,0.0,978038.816017044
-96.0,-2.0,0.0,978040.2782902763
-95.0,-2.0,0.0,978035.5195208483
-94.0,-2.0,0.0,978028.633169397
-93.0,-2.0,0.0,978027.4447112656
-92.0,-2.0,0.0,978034.4535302834
-91.0,-2.0,0.0,978042.8400969568
-90.0,-2.0,0.0,978043.2813461235
-89.0,-2.0,0.0,978034.7371359752
-88.0,-2.0,0.0,978026.5395372448
-87.0,-2.0,0.0,978028.1598224931
-86.0,-2.0,0.0,978037.6998438467
-85.0,-2.0,0.0,978043.1287730186
-84.0,-2.0,0.0,978036.4558973864
-83.0,-2.0,0.0,978025.1953858478
-82.0,-2.0,0.0,978026.5558486088
-81.0,-2.0,0.0,978048.4734148078
-80.0,-2.0,5.0,978076.251563852
-79.0,-2.0,2341.0,977367.1429161782
-78.0,-2.0,1006.0,977763.5259133123
-77.0,-2.0,341.0,977938.2361285856
-76.0,-2.0,215.0,977959.4444253437
-75.0,-2.0,170.0,977984.1207709283
-74.0,-2.0,171.0,978012.4976391703
-73.0,-2.0,171.0,978033.9540142813
-72.0,-2.0,126.0,978046.7056350653
-71.0,-2.0,125.0,978030.0114120728
-70.0,-2.0,145.0,978009.5253302641
-69.0,-2.0,132.0,978012.1061221211
-68.0,-2.0,109.0,978024.1416482456
-67.0,-2.0,73.0,978033.623701808
-66.0,-2.0,53.0,978027.8692829679
-65.0,-2.0,73.0,978008.6311639544
-64.0,-2.0,61.0,978009.2711378998
-63.0,-2.0,59.0,978017.6540158007
-62.0,-2.0,26.0,978036.5003505526
-61.0,-2.0,76.0,978020.4763577491
