Latitude,Longitude,MagneticField(nT)
-45.0,90.0,57154.3
-45.0,91.0,57528.2
-45.0,92.0,57892.7
-45.0,93.0,58247.7
-45.0,94.0,58593.0
-45.0,95.0,58928.4
-45.0,96.0,59253.8
-45.0,97.0,59569.0
-45.0,98.0,59873.9
-45.0,99.0,60168.3
-45.0,100.0,60452.3
-45.0,101.0,60725.7
-45.0,102.0,60988.5
-45.0,103.0,61240.7
-45.0,104.0,61482.2
-45.0,105.0,61713.0
-45.0,106.0,61933.1
-45.0,107.0,62142.6
-45.0,108.0,62341.5
-45.0,109.0,62529.8
-45.0,110.0,62707.5
-45.0,111.0,62874.9
-45.0,112.0,63031.8
-45.0,113.0,63178.5
-45.0,114.0,63314.9
-45.0,115.0,63441.2
-45.0,116.0,63557.6
-45.0,117.0,63664.0
-45.0,118.0,63760.6
-45.0,119.0,63847.6
-45.0,120.0,63925.0
-45.0,121.0,63993.0
-45.0,122.0,64051.7
-45.0,123.0,64101.2
-45.0,124.0,64141.7
-45.0,125.0,64173.3
-45.0,126.0,64196.1
-45.0,127.0,64210.3
-45.0,128.0,64216.1
-45.0,129.0,64213.5
-45.0,130.0,64202.8
-45.0,131.0,64184.1
-45.0,132.0,64157.6
-45.0,133.0,64123.3
-45.0,134.0,64081.6
-45.0,135.0,64032.5
-45.0,136.0,63976.2
-45.0,137.0,63912.8
-45.0,138.0,63842.6
-45.0,139.0,63765.7
-45.0,140.0,63682.1
-45.0,141.0,63592.2
-45.0,142.0,63496.0
-45.0,143.0,63393.7
-45.0,144.0,63285.5
-45.0,145.0,63171.4
-45.0,146.0,63051.6
-45.0,147.0,62926.2
-45.0,148.0,62795.4
-45.0,149.0,62659.3
-45.0,150.0,62518.0
-45.0,151.0,62371.7
-45.0,152.0,62220.4
-45.0,153.0,62064.2
-45.0,154.0,61903.4
-45.0,155.0,61737.9
-45.0,156.0,61568.0
-45.0,157.0,61393.7
-45.0,158.0,61215.3
-45.0,159.0,61032.7
-45.0,160.0,60846.1
-45.0,161.0,60655.7
-45.0,162.0,60461.7
-45.0,163.0,60264.1
-45.0,164.0,60063.0
-45.0,165.0,59858.8
-45.0,166.0,59651.5
-45.0,167.0,59441.3
-45.0,168.0,59215.3
-45.0,169.0,58984.8
-45.0,170.0,58776.4
-45.0,171.0,58573.0
-45.0,172.0,58352.3
-45.0,173.0,58128.2
-45.0,174.0,57902.3
-45.0,175.0,57674.9
-45.0,176.0,57446.1
-45.0,177.0,57216.1
-45.0,178.0,56985.0
-45.0,179.0,56753.0
-45.0,180.0,56520.3
-46.0,-180.0,56977.1
-46.0,-179.0,56745.8
-46.0,-178.0,56514.0
-46.0,-177.0,56281.8
-46.0,-176.0,56049.2
-46.0,-175.0,55816.4
-46.0,-174.0,55583.5
-46.0,-173.0,55350.5
-46.0,-172.0,55117.5
-46.0,-171.0,54884.7
-46.0,-170.0,54651.9
-46.0,-169.0,54419.4
-46.0,-168.0,54187.1
-46.0,-167.0,53955.1
-46.0,-166.0,53723.3
-46.0,-165.0,53491.9
-46.0,-164.0,53260.9
-46.0,-163.0,53030.1
-46.0,-162.0,52799.8
-46.0,-161.0,52569.7
-46.0,-160.0,52340.1
-46.0,-159.0,52110.7
-46.0,-158.0,51881.7
-46.0,-157.0,51653.0
-46.0,-156.0,51424.6
-46.0,-155.0,51196.4
-46.0,-154.0,50968.4
-46.0,-153.0,50740.7
-46.0,-152.0,50513.1
-46.0,-151.0,50285.5
-46.0,-150.0,50058.0
-46.0,-149.0,49830.5
-46.0,-148.0,49602.9
-46.0,-147.0,49375.2
-46.0,-146.0,49147.2
-46.0,-145.0,48918.9
-46.0,-144.0,48690.2
-46.0,-143.0,48461.0
-46.0,-142.0,48231.1
-46.0,-141.0,48000.5
-46.0,-140.0,47769.1
-46.0,-139.0,47536.7
-46.0,-138.0,47303.1
-46.0,-137.0,47068.3
-46.0,-136.0,46832.2
-46.0,-135.0,46594.4
-46.0,-134.0,46355.0
-46.0,-133.0,46113.7
-46.0,-132.0,45870.5
-46.0,-131.0,45625.0
-46.0,-130.0,45377.3
-46.0,-129.0,45127.1
-46.0,-128.0,44874.2
-46.0,-127.0,44618.6
-46.0,-126.0,44360.2
-46.0,-125.0,44098.6
-46.0,-124.0,43834.0
-46.0,-123.0,43566.0
-46.0,-122.0,43294.7
-46.0,-121.0,43019.9
-46.0,-120.0,42741.5
-46.0,-119.0,42459.6
-46.0,-118.0,42174.0
-46.0,-117.0,41884.7
-46.0,-116.0,41591.6
-46.0,-115.0,41294.9
-46.0,-114.0,40994.5
-46.0,-113.0,40690.4
-46.0,-112.0,40382.8
-46.0,-111.0,40071.6
-46.0,-110.0,39757.1
-46.0,-109.0,39439.2
-46.0,-108.0,39118.2
-46.0,-107.0,38794.1
-46.0,-106.0,38467.3
-46.0,-105.0,38137.8
-46.0,-104.0,37806.0
-46.0,-103.0,37472.0
-46.0,-102.0,37136.0
-46.0,-101.0,36798.5
-46.0,-100.0,36459.5
-46.0,-99.0,36119.6
-46.0,-98.0,35778.9
-46.0,-97.0,35437.9
-46.0,-96.0,35096.8
-46.0,-95.0,34756.1
-46.0,-94.0,34416.1
-46.0,-93.0,34077.2
-46.0,-92.0,33739.8
-46.0,-91.0,33404.3
-46.0,-90.0,33071.1
-46.0,-89.0,32740.6
-46.0,-88.0,32413.3
-46.0,-87.0,32089.6
-46.0,-86.0,31769.9
-46.0,-85.0,31454.6
-46.0,-84.0,31144.1
-46.0,-83.0,30838.9
-46.0,-82.0,30539.4
-46.0,-81.0,30245.9
-46.0,-80.0,29958.9
-46.0,-79.0,29678.6
-46.0,-78.0,29405.6
-46.0,-77.0,29140.0
-46.0,-76.0,28882.3
-46.0,-75.0,28632.4
-46.0,-74.0,28391.2
-46.0,-73.0,28150.9
-46.0,-72.0,27926.1
-46.0,-71.0,27712.0
-46.0,-70.0,27509.3
-46.0,-69.0,27315.3
-46.0,-68.0,27128.7
-46.0,-67.0,26954.8
-46.0,-66.0,26787.0
-46.0,-65.0,26628.7
-46.0,-64.0,26479.7
-46.0,-63.0,26340.1
-46.0,-62.0,26209.6
-46.0,-61.0,26088.2
-46.0,-60.0,25975.6
-46.0,-59.0,25871.5
-46.0,-58.0,25775.8
-46.0,-57.0,25688.1
-46.0,-56.0,25608.0
-46.0,-55.0,25535.4
-46.0,-54.0,25469.7
-46.0,-53.0,25410.6
-46.0,-52.0,25357.8
-46.0,-51.0,25310.7
-46.0,-50.0,25269.0
-46.0,-49.0,25232.2
-46.0,-48.0,25200.0
-46.0,-47.0,25171.9
-46.0,-46.0,25147.5
-46.0,-45.0,25126.3
-46.0,-44.0,25108.0
-46.0,-43.0,25092.1
-46.0,-42.0,25078.4
-46.0,-41.0,25066.4
-46.0,-40.0,25055.8
-46.0,-39.0,25046.3
-46.0,-38.0,25037.6
-46.0,-37.0,25029.5
-46.0,-36.0,25021.6
-46.0,-35.0,25013.7
-46.0,-34.0,25005.7
-46.0,-33.0,24997.4
-46.0,-32.0,24988.7
-46.0,-31.0,24979.3
-46.0,-30.0,24969.3
-46.0,-29.0,24958.5
-46.0,-28.0,24946.8
-46.0,-27.0,24934.3
-46.0,-26.0,24920.9
-46.0,-25.0,24906.6
-46.0,-24.0,24891.5
-46.0,-23.0,24875.5
-46.0,-22.0,24858.8
-46.0,-21.0,24841.4
-46.0,-20.0,24823.4
-46.0,-19.0,24804.8
-46.0,-18.0,24785.9
-46.0,-17.0,24766.7
-46.0,-16.0,24747.4
-46.0,-15.0,24728.1
-46.0,-14.0,24709.1
-46.0,-13.0,24690.5
-46.0,-12.0,24672.4
-46.0,-11.0,24655.2
-46.0,-10.0,24639.1
-46.0,-9.0,24624.3
-46.0,-8.0,24611.2
-46.0,-7.0,24599.9
-46.0,-6.0,24590.8
-46.0,-5.0,24584.3
-46.0,-4.0,24580.6
-46.0,-3.0,24580.2
-46.0,-2.0,24583.4
-46.0,-1.0,24590.7
-46.0,0.0,24602.4
-46.0,1.0,24619.0
-46.0,2.0,24640.9
-46.0,3.0,24668.6
-46.0,4.0,24702.5
-46.0,5.0,24743.1
-46.0,6.0,24791.0
-46.0,7.0,24846.5
-46.0,8.0,24910.2
-46.0,9.0,24982.5
-46.0,10.0,25063.8
-46.0,11.0,25154.7
-46.0,12.0,25255.6
-46.0,13.0,25366.9
-46.0,14.0,25488.9
-46.0,15.0,25622.2
-46.0,16.0,25767.0
-46.0,17.0,25923.6
-46.0,18.0,26092.3
-46.0,19.0,26273.5
-46.0,20.0,26467.2
-46.0,21.0,26673.8
-46.0,22.0,26893.3
-46.0,23.0,27125.9
-46.0,24.0,27371.6
-46.0,25.0,27630.4
-46.0,26.0,27902.4
-46.0,27.0,28187.6
-46.0,28.0,28485.7
-46.0,29.0,28796.8
-46.0,30.0,29120.6
-46.0,31.0,29457.1
-46.0,32.0,29805.8
-46.0,33.0,30166.7
-46.0,34.0,30539.4
-46.0,35.0,30923.5
-46.0,36.0,31318.9
-46.0,37.0,31725.0
-46.0,38.0,32141.6
-46.0,39.0,32568.2
-46.0,40.0,33004.5
-46.0,41.0,33449.8
-46.0,42.0,33903.9
-46.0,43.0,34366.2
-46.0,44.0,34836.3
-46.0,45.0,35313.6
-46.0,46.0,35797.8
-46.0,47.0,36288.2
