Latitude,Longitude,MagneticField(nT)
-45.0,90.0,57243.1
-45.0,91.0,57663.0
-45.0,92.0,58072.2
-45.0,93.0,58470.7
-45.0,94.0,58858.1
-45.0,95.0,59234.1
-45.0,96.0,59598.6
-45.0,97.0,59951.4
-45.0,98.0,60292.2
-45.0,99.0,60621.0
-45.0,100.0,60937.5
-45.0,101.0,61241.9
-45.0,102.0,61533.8
-45.0,103.0,61813.4
-45.0,104.0,62080.5
-45.0,105.0,62335.2
-45.0,106.0,62577.4
-45.0,107.0,62807.3
-45.0,108.0,63024.9
-45.0,109.0,63230.2
-45.0,110.0,63423.3
-45.0,111.0,63604.4
-45.0,112.0,63773.6
-45.0,113.0,63931.0
-45.0,114.0,64076.9
-45.0,115.0,64211.3
-45.0,116.0,64334.5
-45.0,117.0,64446.6
-45.0,118.0,64547.9
-45.0,119.0,64638.5
-45.0,120.0,64718.8
-45.0,121.0,64788.9
-45.0,122.0,64849.1
-45.0,123.0,64899.6
-45.0,124.0,64940.7
-45.0,125.0,64972.6
-45.0,126.0,64995.5
-45.0,127.0,65009.8
-45.0,128.0,65015.7
-45.0,129.0,65013.3
-45.0,130.0,65003.1
-45.0,131.0,64985.1
-45.0,132.0,64959.8
-45.0,133.0,64927.2
-45.0,134.0,64887.7
-45.0,135.0,64841.5
-45.0,136.0,64788.8
-45.0,137.0,64729.8
-45.0,138.0,64664.9
-45.0,139.0,64594.0
-45.0,140.0,64517.6
-45.0,141.0,64435.8
-45.0,142.0,64348.7
-45.0,143.0,64256.7
-45.0,144.0,64159.7
-45.0,145.0,64058.1
-45.0,146.0,63952.1
-45.0,147.0,63841.6
-45.0,148.0,63727.0
-45.0,149.0,63608.4
-45.0,150.0,63485.8
-45.0,151.0,63359.5
-45.0,152.0,63229.6
-45.0,153.0,63096.1
-45.0,154.0,62959.3
-45.0,155.0,62819.1
-45.0,156.0,62675.8
-45.0,157.0,62529.4
-45.0,158.0,62380.0
-45.0,159.0,62227.7
-45.0,160.0,62072.6
-45.0,161.0,61914.8
-45.0,162.0,61754.4
-45.0,163.0,61591.4
-45.0,164.0,61425.9
-45.0,165.0,61258.1
-45.0,166.0,61088.0
-45.0,167.0,60915.6
-45.0,168.0,60728.0
-45.0,169.0,60536.3
-45.0,170.0,60367.5
-45.0,171.0,60204.2
-45.0,172.0,60023.7
-45.0,173.0,59839.9
