Latitude,Longitude,MagneticField(nT)
-45.0,90.0,56870.8
-45.0,91.0,57267.3
-45.0,92.0,57653.7
-45.0,93.0,58029.7
-45.0,94.0,58395.3
-45.0,95.0,58750.1
-45.0,96.0,59094.0
-45.0,97.0,59426.9
-45.0,98.0,59748.6
-45.0,99.0,60058.9
-45.0,100.0,60358.0
-45.0,101.0,60645.5
-45.0,102.0,60921.7
-45.0,103.0,61186.3
-45.0,104.0,61439.4
-45.0,105.0,61681.2
-45.0,106.0,61911.5
-45.0,107.0,62130.4
-45.0,108.0,62338.1
-45.0,109.0,62534.7
-45.0,110.0,62720.1
-45.0,111.0,62894.6
-45.0,112.0,63058.3
-45.0,113.0,63211.3
-45.0,114.0,63353.7
-45.0,115.0,63485.7
-45.0,116.0,63607.4
-45.0,117.0,63719.0
-45.0,118.0,63820.7
-45.0,119.0,63912.6
-45.0,120.0,63994.8
-45.0,121.0,64067.5
-45.0,122.0,64130.9
-45.0,123.0,64185.2
-45.0,124.0,64230.5
-45.0,125.0,64266.9
-45.0,126.0,64294.7
-45.0,127.0,64314.0
-45.0,128.0,64325.0
-45.0,129.0,64327.7
-45.0,130.0,64322.5
-45.0,131.0,64309.4
-45.0,132.0,64288.7
-45.0,133.0,64260.4
-45.0,134.0,64224.9
-45.0,135.0,64182.1
-45.0,136.0,64132.3
-45.0,137.0,64075.6
-45.0,138.0,64012.3
-45.0,139.0,63942.4
-45.0,140.0,63866.1
-45.0,141.0,63783.6
-45.0,142.0,63695.0
-45.0,143.0,63600.5
-45.0,144.0,63500.2
-45.0,145.0,63394.2
-45.0,146.0,63282.7
-45.0,147.0,63165.9
-45.0,148.0,63043.7
-45.0,149.0,62916.5
-45.0,150.0,62784.2
-45.0,151.0,62647.0
-45.0,152.0,62505.0
-45.0,153.0,62358.3
-45.0,154.0,62207.1
-45.0,155.0,62051.4
-45.0,156.0,61891.4
-45.0,157.0,61727.2
-45.0,158.0,61558.9
-45.0,159.0,61386.6
-45.0,160.0,61210.4
-45.0,161.0,61030.5
-45.0,162.0,60846.9
-45.0,163.0,60659.9
-45.0,164.0,60469.6
-45.0,165.0,60276.1
-45.0,166.0,60079.5
-45.0,167.0,59880.1
-45.0,168.0,59664.9
-45.0,169.0,59445.2
-45.0,170.0,59247.7
-45.0,171.0,59055.3
-45.0,172.0,58845.5
-45.0,173.0,58632.2
-45.0,174.0,58417.3
-45.0,175.0,58200.8
-45.0,176.0,57982.9
-45.0,177.0,57763.9
-45.0,178.0,57543.8
-45.0,179.0,57322.8
-45.0,180.0,57101.1
-46.0,-180.0,57565.5
-46.0,-179.0,57345.8
-46.0,-178.0,57125.7
-46.0,-177.0,56905.2
-46.0,-176.0,56684.5
-46.0,-175.0,56463.6
-46.0,-174.0,56242.7
-46.0,-173.0,56021.9
-46.0,-172.0,55801.1
-46.0,-171.0,55580.6
