Latitude,Longitude,MagneticField(nT)
0.0,0.0,31888.5
0.0,1.0,31994.6
0.0,2.0,32096.6
0.0,3.0,32194.4
0.0,4.0,32287.7
0.0,5.0,32376.3
0.0,6.0,32460.2
0.0,7.0,32539.2
0.0,8.0,32613.1
0.0,9.0,32682.0
0.0,10.0,32745.2
0.0,11.0,32800.1
0.0,12.0,32852.3
0.0,13.0,32896.2
0.0,14.0,32939.3
0.0,15.0,32981.8
0.0,16.0,33017.9
0.0,17.0,33048.9
0.0,18.0,33075.7
0.0,19.0,33099.2
0.0,20.0,33119.7
0.0,21.0,33138.0
0.0,22.0,33153.6
0.0,23.0,33167.8
0.0,24.0,33184.4
0.0,25.0,33199.0
0.0,26.0,33214.6
0.0,27.0,33228.1
0.0,28.0,33248.1
0.0,29.0,33262.9
0.0,30.0,33295.6
0.0,31.0,33321.1
0.0,32.0,33360.5
0.0,33.0,33417.6
0.0,34.0,33453.2
0.0,35.0,33498.6
0.0,36.0,33565.0
0.0,37.0,33630.6
0.0,38.0,33729.9
0.0,39.0,33826.2
0.0,40.0,33923.0
0.0,41.0,34028.6
0.0,42.0,34142.3
0.0,43.0,34263.6
0.0,44.0,34392.8
0.0,45.0,34530.1
0.0,46.0,34675.2
0.0,47.0,34827.8
0.0,48.0,34987.6
0.0,49.0,35154.1
0.0,50.0,35327.1
0.0,51.0,35505.9
0.0,52.0,35690.2
0.0,53.0,35879.6
0.0,54.0,36073.4
0.0,55.0,36271.2
0.0,56.0,36472.6
0.0,57.0,36677.1
0.0,58.0,36884.1
0.0,59.0,37093.3
0.0,60.0,37304.2
0.0,61.0,37516.3
0.0,62.0,37729.3
0.0,63.0,37942.8
0.0,64.0,38156.3
0.0,65.0,38369.5
0.0,66.0,38582.1
0.0,67.0,38793.6
0.0,68.0,39003.6
0.0,69.0,39211.9
0.0,70.0,39418.1
0.0,71.0,39621.8
0.0,72.0,39822.5
0.0,73.0,40020.0
0.0,74.0,40213.8
0.0,75.0,40403.6
0.0,76.0,40588.7
0.0,77.0,40768.9
0.0,78.0,40943.7
0.0,79.0,41112.5
0.0,80.0,41274.9
0.0,81.0,41430.4
0.0,82.0,41578.5
0.0,83.0,41718.7
0.0,84.0,41850.6
0.0,85.0,41973.7
0.0,86.0,42087.6
0.0,87.0,42191.9
0.0,88.0,42286.3
0.0,89.0,42370.3
0.0,90.0,42444.0
0.0,91.0,42506.9
0.0,92.0,42559.2
0.0,93.0,42600.6
0.0,94.0,42631.3
0.0,95.0,42651.5
0.0,96.0,42661.2
0.0,97.0,42660.9
0.0,98.0,42650.8
0.0,99.0,42631.5
0.0,100.0,42594.8
0.0,101.0,42565.1
0.0,102.0,42522.6
0.0,103.0,42471.3
0.0,104.0,42414.4
0.0,105.0,42351.3
0.0,106.0,42283.2
0.0,107.0,42210.7
0.0,108.0,42134.5
0.0,109.0,42055.1
0.0,110.0,41972.3
0.0,111.0,41888.4
0.0,112.0,41801.4
0.0,113.0,41712.4
0.0,114.0,41620.6
0.0,115.0,41535.9
0.0,116.0,41450.2
0.0,117.0,41362.8
0.0,118.0,41274.0
0.0,119.0,41184.5
0.0,120.0,41086.6
0.0,121.0,41004.5
0.0,122.0,40913.8
0.0,123.0,40822.3
0.0,124.0,40730.0
0.0,125.0,40636.6
0.0,126.0,40541.9
0.0,127.0,40445.7
0.0,128.0,40347.8
0.0,129.0,40248.0
0.0,130.0,40146.2
0.0,131.0,40042.2
0.0,132.0,39935.9
0.0,133.0,39827.3
0.0,134.0,39716.3
0.0,135.0,39603.0
0.0,136.0,39487.4
0.0,137.0,39369.5
0.0,138.0,39249.4
0.0,139.0,39127.4
0.0,140.0,39003.4
0.0,141.0,38877.7
0.0,142.0,38750.4
0.0,143.0,38621.8
0.0,144.0,38492.0
0.0,145.0,38361.1
0.0,146.0,38229.5
0.0,147.0,38097.1
0.0,148.0,37964.3
0.0,149.0,37831.2
0.0,150.0,37697.9
0.0,151.0,37564.6
0.0,152.0,37431.4
0.0,153.0,37298.4
0.0,154.0,37165.7
0.0,155.0,37033.5
0.0,156.0,36901.9
0.0,157.0,36771.0
0.0,158.0,36640.9
0.0,159.0,36511.7
0.0,160.0,36383.4
0.0,161.0,36256.3
0.0,162.0,36130.3
